User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Nigel Topping,@topnigel,2022-03-14T19:02:55.000Z,"Nigel Topping
@topnigel
·
Mar 14, 2022And they're off!!! 
@climatepledge
 Announces Nearly 100 New Signatories, Including 
@Maersk
 , 
@SAP
, 
@Weyerhaeuser
 , 
@Sunrun
 , and 
@HARMAN
, Bringing the Total to More Than 300 Companies Committed Worldwide: https://businesswireindia.com/the-climate-pledge-announces-nearly-100-new-signatories-including-maersk-sap-weyerhaeuser-sunrun-and-harman-bringing-the-total-to-more-than-300-companies-committed-worldwide-77767.html#.Yi-PaDWoEzg.twitter…",,2,7
Sunrun,@Sunrun,2022-03-14T17:20:07.000Z,"Sunrun
@Sunrun
·
Mar 14, 2022Replying to 
@MikeFeibus
 @climatepledge
 and 5 others",,,2
MikeFeibus,@MikeFeibus,2022-03-14T16:45:56.000Z,"MikeFeibus
@MikeFeibus
·
Mar 14, 2022Impressive milestone 4 
@climatepledge
: more than 300 companies now signed on! Particularly pleased to see these commits: 
@Maersk
, #1 container shipper, and 
@Weyerhaeuser
, biggest timberlands owner. Also 
@SAP
, 
@Sunrun
 & 
@Harman
. #sustainability 
@amazon
 https://aboutamazon.com/news/sustainability/the-climate-pledge-announces-nearly-100-new-signatories…",2,1,8
Lions Vision Services,@LionsVisionServ,2022-03-12T03:58:27.000Z,"Lions Vision Services
@LionsVisionServ
·
Mar 12, 2022Exciting news! We received a grant from 
@Weyerhaeuser
 that will help us in our work to end blindness in poverty in #SouthCarolina. Thank you, Weyerhaeuser!",,,
Tracey Schwartz,@phillygirl11,2022-03-11T21:22:38.000Z,"Tracey Schwartz
@phillygirl11
·
Mar 11, 2022Replying to 
@SenatorWicker
 and 
@Weyerhaeuser",,,1
mulejail,@mulejail1,2022-03-11T20:58:56.000Z,"mulejail
@mulejail1
·
Mar 11, 2022Replying to 
@SenatorWicker
 and 
@Weyerhaeuser",,,1
Dr Ellen RipleyFDJT #1619 #DC51,@TrumpIsTheEnemy,2022-03-11T20:52:11.000Z,"Dr Ellen RipleyFDJT #1619 #DC51
@TrumpIsTheEnemy
·
Mar 11, 2022Replying to 
@SenatorWicker
 @All100Senators
 and 
@Weyerhaeuser",,,
Senator Roger Wicker,@SenatorWicker,2022-03-11T20:48:07.000Z,"Senator Roger Wicker
@SenatorWicker
·
Mar 11, 2022It was good to see 
@Weyerhaeuser
 CEO Devin Stockfish yesterday. I appreciated his updates on their operations in Mississippi.",4,3,6
LBM Journal,@LBMJournal,2022-03-10T19:42:40.000Z,"LBM Journal
@LBMJournal
·
Mar 10, 2022Weyerhaeuser to sponsor educational content inspired by ‘The House That She Built’ https://lbmjournal.com/weyerhaeuser-to-sponsor-educational-content-inspired-by-the-house-that-she-built/… 
@Weyerhaeuser",,,2
Weyerhaeuser,@Weyerhaeuser,2022-03-10T17:58:13.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Mar 10, 2022Next time you’re driving on I-5 in Oregon, you may notice one of Weyerhaeuser’s new log trucks that has been transformed into a mobile salute to veterans. We’re proud to have many veterans as employees and actively recruit former servicemembers.",,2,7
Operation Tiny Home,@OpTinyHome,2022-03-04T20:30:11.000Z,"Operation Tiny Home
@OpTinyHome
·
Mar 4, 2022Save the date for our Gifting Ceremony! TV Co-host 
@ZackGiffin
 will be joining Operation Tiny Home Founder & Executive Director Gabrielle Rapport to present Mattersville with the keys to the Alpha House on March 24, 2022. Thank you 
@Weyerhaeuser
 for making this project possible!",1,1,7
Weyerhaeuser,@Weyerhaeuser,2022-03-04T19:30:10.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Mar 4, 2022Last June, our Princeton Timberlands team and contractors worked to support firefighting efforts. By the time the fires were finally extinguished, 20 Weyerhaeuser employees and 133 contractor employees from 30 firms had supported the efforts. https://bit.ly/377K0sd",1,3,9
UF Bergstrom Center,@BergstromCenter,2022-03-03T22:45:00.000Z,"UF Bergstrom Center
@BergstromCenter
·
Mar 3, 2022Great to hear from representatives of 
@Compspring
, 
@Minto
 Communities, 
@Berkadia
, 
@CoStarGroup
, @LWHospitalityAdvisors and 
@Weyerhaeuser
 during the breakout sessions.  #UFTrendsConf",,,1
Weyerhaeuser,@Weyerhaeuser,2022-03-02T22:29:36.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Mar 2, 2022Through our employee-led Weyerhaeuser Giving Fund advisory committees, we awarded $4 million in support of community projects and disaster relief, along with another $1.9 million in local sponsorships, research, product donations and time in 2021.",1,6,13
PHRC,@PHRCPennState,2022-03-02T14:01:19.000Z,"PHRC
@PHRCPennState
·
Mar 2, 2022Thank you to 
@Weyerhaeuser
 for sponsoring the PHRC Housing Conference! #PHRChousing2022",,,
Weyerhaeuser,@Weyerhaeuser,2022-02-28T21:13:38.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Feb 28, 2022JP Kennedy, GIS analyst at our Fairfield timberlands office in Fairfield, Maine, works to ensure the whole community can enjoy the Lake George Regional Park year-round, helping him earn a 2021 Weyerhaeuser Volunteer of the Year Award and $5,000 grant to support the park!",,,3
Weyerhaeuser,@Weyerhaeuser,2022-02-24T22:00:02.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Feb 24, 2022After a routine safety check brought a possible fall hazard to their attention, the crew at our medium density fiberboard plant in Columbia Falls, Mont., worked together to create a safe solution to the process of loading rail cars.",,,5
Environmental Markets Conference,@EMConference1,2022-02-24T13:01:00.000Z,"Environmental Markets Conference
@EMConference1
·
Feb 24, 2022Weyerhaeuser offers wetland & stream mitigation solutions to meet your compensatory mitigation needs. Unique, broadscale knowledge of forests, associated ecosystems & sustainability = successful, long-term mitigation projects. Thank you 
@Weyerhaeuser
 for supporting #nmebc2022",,,1
Weyerhaeuser,@Weyerhaeuser,2022-02-23T20:08:53.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Feb 23, 2022Replying to 
@Weyerhaeuser",,,
Weyerhaeuser,@Weyerhaeuser,2022-02-23T20:08:53.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Feb 23, 2022Replying to 
@Weyerhaeuser",1,,
Weyerhaeuser,@Weyerhaeuser,2022-02-23T20:08:52.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Feb 23, 2022Replying to 
@Weyerhaeuser",1,,
Weyerhaeuser,@Weyerhaeuser,2022-02-23T20:08:51.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Feb 23, 2022See the hits from our Carbon Record to discover how our forests and wood products help remove and store CO2 and reduce the impacts of climate change. Stay tuned as we release each track, inspired by our working forests. #carbonnegative [https://carbonrecord.weyerhaeuser.com]",1,2,6
Institute for Research: Middle Eastern Policy,@IRmep,2022-02-16T20:01:39.000Z,"Institute for Research: Middle Eastern Policy
@IRmep
·
Feb 16, 2022Replying to 
@Weyerhaeuser",,,
Weyerhaeuser,@Weyerhaeuser,2022-02-16T20:00:40.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Feb 16, 2022Our working forests absorb CO2 from the atmosphere and store it in growing trees and manufactured wood products. Learn more in our Carbon Record, which details our yearly carbon removals, storage, emissions and future goals. [https://carbonrecord.weyerhaeuser.com] #carbonnegative",1,2,10
Washington Roundtable,@waroundtable,2022-02-16T18:43:44.000Z,"Washington Roundtable
@waroundtable
·
Feb 16, 2022Learn how WA businesses are partnering on scientific research, committing to equity, reducing carbon emissions, and more: https://waroundtable.com/2022/02/16/around-the-table-23/… 
@bmsnews
 @amazonnews
 @windermere
 @Weyerhaeuser
 @Microsoft
 @McKinstryCo",,1,1
Weyerhaeuser,@Weyerhaeuser,2022-02-16T17:00:14.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Feb 16, 2022Our Carbon Record demonstrates how our climate impact is significantly carbon negative. Learn more about how our working forests and wood products help reduce the impacts of climate change: [https://carbonrecord.weyerhaeuser.com] #carbonnegative",,5,13
Weyerhaeuser,@Weyerhaeuser,2022-02-14T21:22:35.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Feb 14, 2022As Oregon celebrates its 162nd birthday today, we’re happy to announce that 89,000 acres of Weyerhaeuser land in northwest Oregon has been added to a free recreational access program.",,,8
Weyerhaeuser,@Weyerhaeuser,2022-02-11T17:32:10.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Feb 11, 2022Tara Dickson, IT application services specialist in our Vanceboro, N.C., Timberlands office was recently named a 2021 Weyerhaeuser Volunteer of the Year — one of five awarded annually across our company. Congratulations, Tara!",,2,11
Yip Foundation,@YipImpact,2022-02-10T22:01:00.000Z,"Yip Foundation
@YipImpact
·
Feb 10, 2022Thank you to 
@HomeDepotFound
, 
@WellsFargo
 and 
@Weyerhaeuser
 for sponsoring #HabitatontheHill 2022.",,2,7
Habitat for Humanity,@Habitat_org,2022-02-10T21:40:00.000Z,"Habitat for Humanity
@Habitat_org
·
Feb 10, 2022Thank you to 
@HomeDepotFound
, 
@WellsFargo
 and 
@Weyerhaeuser
 for sponsoring #HabitatontheHill 2022.",,6,18
TREE Fund,@TREE_Fund,2022-02-10T15:25:26.000Z,"TREE Fund
@TREE_Fund
·
Feb 10, 2022Replying to 
@Weyerhaeuser",,,1
RussellKKing,@RussellKKing1,2022-02-10T15:23:59.000Z,"RussellKKing
@RussellKKing1
·
Feb 10, 2022Replying to 
@Weyerhaeuser",,,
Weyerhaeuser,@Weyerhaeuser,2022-02-09T20:07:21.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Feb 9, 2022Our Carbon Record details our yearly carbon removals, storage, emissions and future goals. Explore the record to learn how we sequester and store carbon in our working forests and wood products. [https://carbonrecord.weyerhaeuser.com] #sustainableforestry #carbonnegative",2,8,16
Casey Kulla,@CaseyKulla,2022-02-07T14:21:08.000Z,"Casey Kulla
@CaseyKulla
·
Feb 7, 2022Replying to 
@dandiep",1,,1
Project Learning Tree,@PLT,2022-02-05T20:25:01.000Z,"Project Learning Tree
@PLT
·
Feb 5, 2022Thank you to our generous sponsors! 

Our sponsors are committed to developing the next generation of environmental stewards through PLT educational materials and professional development. 
@JoinNicePak
 @NiceNCleanWipes
 @TheNAAEE
 @Weyerhaeuser
 @forestservice",,4,11
Weyerhaeuser,@Weyerhaeuser,2022-02-04T19:11:40.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Feb 4, 2022Kyle MacMurchy, fiber optimization manager at our lumber mill in Princeton, British Columbia, was recently named a 2021 Volunteer of the Year — one of five awarded annually across the company.",,1,6
Glacier National Park Conservancy,@GNPConservancy,2022-02-04T18:14:04.000Z,"Glacier National Park Conservancy
@GNPConservancy
·
Feb 4, 2022Thanks to a grant from 
@Weyerhaeuser
 Giving Fund for helping us further our mission by supporting education initiatives in Glacier! With their support & additional support of GNPC donors, we can continue to help the park provide ranger-led field trips for kids in our community.",,1,5
Profile Magazine,@Profile_ExecMag,2022-02-03T22:47:49.000Z,"Profile Magazine
@Profile_ExecMag
·
Feb 3, 2022Replying to 
@Profile_ExecMag",1,,5
Nathan Schneider,@SchneiderForWA,2022-01-29T22:17:31.000Z,"Nathan Schneider
@SchneiderForWA
·
Jan 29, 2022Washington State is home to multiple fortune 500 companies like 
@amazon
, 
@Microsoft
, 
@Starbucks
, 
@TMobile
, 
@Costco
, Paccar, 
@Nordstrom
, 
@Weyerhaeuser
, & 
@AlaskaAir
.

Arizona is an entry-level state that will never be able to compete until Democrats take control of the Legislature",2,2,1
Weyerhaeuser,@Weyerhaeuser,2022-01-27T21:57:06.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Jan 27, 2022Earlier this month, Brent Czaban, mill manager for our sawmill in Cottage Grove, Ore., accepted a certificate of appreciation from the city’s mayor, Jeff Gowing, during his final State of the City address. https://bit.ly/3IGWa8L",,1,4
NTCCgators,@NTCCgators,2022-01-24T20:53:17.000Z,"NTCCgators
@NTCCgators
·
Jan 24, 2022Thank you to our partners at 
@Weyerhaeuser
 and 
@Tamanend
 for the ‘Welcome Back’ lunches provided by Creole Tomateaux for all of the Lacombe faculty/students and staff!",,,2
Profile Magazine,@Profile_ExecMag,2022-01-24T16:38:44.000Z,"Profile Magazine
@Profile_ExecMag
·
Jan 24, 2022Replying to 
@Profile_ExecMag",,2,7
Clean Energy Finance,@CleanEnergyFC,2022-01-20T21:34:51.000Z,"Clean Energy Finance
@CleanEnergyFC
·
Jan 20, 2022EVENT: A Conversation with Katie Cava, Corporate Sustainability Manager at Weyerhaeuser
Monday, Jan 24th, 12:00 PM - 12:45 PM ET
Katie will talk about her role at 
@Weyerhaeuser
, her career journey and advice for careers in business and the environment.",,,
Weyerhaeuser,@Weyerhaeuser,2022-01-20T20:47:55.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Jan 20, 2022Sustainable wood production relies on precision and efficiency to make sure we use the most of every log — about 95 percent on average — that arrives at one of our mills. You can watch how this process works at our sawmill in Longview, Washington.",,7,21
Brian O'Kelley: Generally Positive Sea Chief,@BrianOKelley1,2022-01-19T22:41:29.000Z,"Brian O'Kelley: Generally Positive Sea Chief
@BrianOKelley1
·
Jan 19, 2022@waDNR
 Can you tell me about a land-swap btwn you and 
@Weyerhaeuser
 affecting the Ryderwood GMU? My friends and I have been hunting that GMU for 20+ years and are very interested in possible changes. 
Thanks.",,,
Profile Magazine,@Profile_ExecMag,2022-01-19T17:47:53.000Z,"Profile Magazine
@Profile_ExecMag
·
Jan 19, 2022After winning 
@Weyerhaeuser
's “Truly Great” award that goes to ten people a year in a company of ten thousand and after being selected for the company’s NextGen program for future leaders of the company, Ali Seals had a moment of clarity. #ProfileMag

: http://bit.ly/3EYAdzW",1,1,7
Average Joe,@seaofsalvation,2022-01-19T14:37:58.000Z,"Average Joe
@seaofsalvation
·
Jan 19, 2022@Weyerhaeuser
 What is going on with lumber prices?  What can be done? 
@BLMNational
 This is beyond ridiculous.  Lumber prices are nearly tenfold what they were a decade ago.  This generation is getting totally screwed by beurocracy and corporate greed.",,,
Pat Layton,@Patlayton,2022-01-19T13:00:56.000Z,"Pat Layton
@Patlayton
·
Jan 19, 2022Replying to 
@Weyerhaeuser",,,
Jad Daley,@JadDaley,2022-01-18T23:42:53.000Z,"Jad Daley
@JadDaley
·
Jan 19, 2022.
@AmericanForests
 has been #ForestProud to work with 
@Weyerhaeuser
 for over a century as fellow leaders in the forest community, including founder Frederick Weyerhaeuser serving on our Board in the early 1900s and Ara Erickson doing so today. Happy birthday!",,1,7
William Purcell,@Billy_Purcell,2022-01-18T22:48:00.000Z,"William Purcell
@Billy_Purcell
·
Jan 18, 2022Replying to 
@Weyerhaeuser",,,
Weyerhaeuser,@Weyerhaeuser,2022-01-18T22:29:39.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Jan 18, 2022Today marks the 122nd anniversary of our founding on January 18, 1900, when Frederick Weyerhaeuser and 15 partners purchased 900,000 acres of Washington state timberland from the Northern Pacific Railway — the largest private land transaction in American history at that time.",2,10,45
Profile Magazine,@Profile_ExecMag,2022-01-12T23:25:17.000Z,"Profile Magazine
@Profile_ExecMag
·
Jan 13, 2022“If you’re a Black person, chances are there is someone, or more likely several people, that believe you got your job because of a quota. It means you have to work twice as hard to be seen even as just remotely competent.” -Ali Seals, Senior Counsel at 
@Weyerhaeuser",1,1,9
Hardwoods,@Hardwoods_NA,2022-01-12T18:52:40.000Z,"Hardwoods
@Hardwoods_NA
·
Jan 12, 2022With 
@Weyerhaeuser
 Glacier Green and Glacier Clear MDF, you get an engineered wood panel prized by woodworkers and construction professionals for their exceptional qualities. Visit a Hardwoods location near you for pricing and availability. http://hardwoodsinc.com",,,3
Weyerhaeuser,@Weyerhaeuser,2022-01-07T19:54:06.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Jan 7, 2022When he’s not coaching local youth sports teams or serving on the city budget committee for Cottage Grove, Oregon, Armando Garza stays plenty busy as shipping clerk at our Cottage Grove lumber mill. https://bit.ly/3K1sfd0",,,3
xi ga(中国人爱世界和平),@xiga8806,2022-01-07T10:24:07.000Z,"xi ga(中国人爱世界和平)
@xiga8806
·
Jan 7, 2022Replying to 
@Profile_ExecMag
 and 
@Weyerhaeuser",,,3
Nick,@sprint15s,2021-12-21T16:46:49.000Z,"Nick
@sprint15s
·
Dec 21, 2021I’m not very impressed with this 
@Weyerhaeuser
 Parallam PSL that was just delivered to framers. Not sure I want this in my house supporting upstairs.",,,1
Weyerhaeuser,@Weyerhaeuser,2021-12-16T22:21:21.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Dec 16, 2021This fall, our Columbia Falls MDF team in Montana was happy to donate medium density fiberboard to the seventh-grade shop class at Columbia Falls Jr. High. The class was able to sharpen their hand tool skills by creating toy trains to gift this holiday season!",1,3,22
"Spencer Coyne, Mayor",@flipofthecoyne,2021-12-15T16:07:08.000Z,"Spencer Coyne, Mayor
@flipofthecoyne
·
Dec 15, 2021Again our MP stands up while the Government of our Country seems to ignore the Interior of BC. 
@Weyerhaeuser
 has been a leader in the fight against #COVID19 in our riding but the Minister and the Liberal Government is more concerned with everyone else. Thank you 
@DanAlbas
!",1,,
Imagine Realty,@realty_imagine,2021-12-15T08:06:47.000Z,"Imagine Realty
@realty_imagine
·
Dec 15, 2021Replying to 
@Weyerhaeuser",,,
Weyerhaeuser,@Weyerhaeuser,2021-12-14T19:53:00.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Dec 14, 2021Every holiday season, we’re proud to donate some of our trees to local communities, including our annual selections for the rotunda at the Washington State Capitol in Olympia, as well as our first time providing trees for the Oregon State Capitol in Salem!",1,4,17
Julie Robinson,@JulieRobinsonNC,2021-12-14T15:39:08.000Z,"Julie Robinson
@JulieRobinsonNC
·
Dec 14, 2021This is BIG news! ⁦⁦
@ApexCleanEnergy
⁩ signs 1 GW #renewable #energy development deal with ⁦
@Weyerhaeuser
 to build projects at their facilities across the Southeast. ⁩Weyerhaeuser is 1 of NC’s largest private landowners.",,3,9
TaiyangNews - All About Solar,@TaiyangNews,2021-12-14T05:32:43.000Z,"TaiyangNews - All About Solar
@TaiyangNews
·
Dec 14, 2021Renewables company 
@ApexCleanEnergy
 and timberland company 
@Weyerhaeuser
 agree to develop 1 GW of utility-scale solar and solar-plus-storage projects on Weyerhaeuser property in the US #solarpv #solarnenergy #solarpower #USA  http://taiyangnews.info/business/apex-weyerhaeuser-enter-into-an-agreement/…",,,1
Bjorn Warloe,@bjornwarloe,2021-12-14T02:18:22.000Z,"Bjorn Warloe
@bjornwarloe
·
Dec 14, 2021Replying to 
@CaseyKulla
 and 
@Weyerhaeuser",,,1
Casey Kulla,@CaseyKulla,2021-12-14T02:11:58.000Z,"Casey Kulla
@CaseyKulla
·
Dec 14, 2021Replying to 
@bjornwarloe
 and 
@Weyerhaeuser",1,,1
Evelle thomas,@EvelleThomas,2021-12-13T02:09:46.000Z,"Evelle thomas
@EvelleThomas
·
Dec 13, 2021@Weyerhaeuser
 Safety Leadership Team first ever toy drive!!!",,,
Jim Boyle,@JamesFBoyle,2021-12-13T01:05:36.000Z,"Jim Boyle
@JamesFBoyle
·
Dec 13, 2021US #renewables developer 
@ApexCleanEnergy
 has made an agreement with timberland company 
@Weyerhaeuser
 for the development of 1GW of #utility-scale #solar and #solarstorage projects on Weyerhaeuser sites across the US https://pv-tech.org/apex-clean-energy-to-pursue-1gw-of-solar-potential-in-us/…",,3,3
Energy Capital Media,@EnergyCapitalM,2021-12-09T23:49:45.000Z,"Energy Capital Media
@EnergyCapitalM
·
Dec 10, 2021@ApexCleanEnergy
 will pursue the development of up to a 1000 megawatts of #solar #energy plus #energystorage projects in Southern US, on 
@Weyerhaeuser
's property, after an agreement between the two. Read here!  
https://energycapitalmedia.com/2021/12/09/apex-clean-energy-to-pursue-1gw-of-solar-potential-in-southern-us/…",,2,5
Weyerhaeuser,@Weyerhaeuser,2021-12-09T21:06:32.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Dec 9, 2021Weyerhaeuser has a long history of supporting Christmas Storybook Land, a family-friendly event in Albany, Oregon. This year, we provided 1,300 trees to create the indoor forest at the event!",,1,6
Mark Goodwin,@MarkWGoodwin,2021-12-09T13:47:03.000Z,"Mark Goodwin
@MarkWGoodwin
·
Dec 9, 2021Apex’s collaboration with 
@Weyerhaeuser
 enables us to advance 1,000 MW of new #solarpower—including projects that could reach operations as soon as next year. https://apexcleanenergy.com/news/apex-clean-energy-to-pursue-1-gw-of-solar-potential-on-weyerhaeuser-land/?utm_source=twitter&utm_medium=social&utm_campaign=2021Dec_Anouncements_Mark…",,,3
Apex Clean Energy,@ApexCleanEnergy,2021-12-09T13:45:40.000Z,"Apex Clean Energy
@ApexCleanEnergy
·
Dec 9, 2021By leveraging 
@Weyerhaeuser
’s landholdings for #solarenergy development, Apex unlocks the potential to bring 1,000 MW of clean power to market. Read more:",,8,13
Weyerhaeuser,@Weyerhaeuser,2021-12-08T23:36:12.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Dec 9, 2021Ara Erickson, our vice president of corporate sustainability, recently shared her thoughts at a World Economic Forum event about the advantages of mass timber over concrete and steel as a construction material.",,7,12
Weyerhaeuser,@Weyerhaeuser,2021-12-06T19:44:34.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Dec 6, 2021For more than 25 years, we’ve donated the official Christmas tree for downtown Albany, Oregon. This year’s tree — a nearly 70-foot noble fir — arrived in time for the city’s Christmas parade this past weekend.",,,4
Columbia Theatre,@CTPAtheatre,2021-11-25T18:50:56.000Z,"Columbia Theatre
@CTPAtheatre
·
Nov 25, 2021Super excited to announce the Columbia has been awarded a grant from 
@Weyerhaeuser
 for Arts Education! We appreciate the support & to continuing 
 to provide exciting arts experiences to our community's youth! Thank you! #WeyerhaeuserGrows #arteducation",,,
Calhoun Co. Journal,@CalhCoJournal,2021-11-25T14:00:05.000Z,"Calhoun Co. Journal
@CalhCoJournal
·
Nov 25, 2021Calhoun County History – 
@Weyerhaeuser
 on Family Plan at Bruce mill https://buff.ly/3wcHVCc",,,
Weyerhaeuser,@Weyerhaeuser,2021-11-24T16:36:01.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Nov 24, 2021This summer, Tricia Quinn, a harvest and transportation manager in Maine, joined three other female foresters as the first women inducted into the Maine Forestry Museum Hall of Fame. Congratulations, Tricia, on this well-deserved honor! https://bit.ly/3DLvr91",,,3
Boise State Venture College,@VentureCollege_,2021-11-19T19:05:19.000Z,"Boise State Venture College
@VentureCollege_
·
Nov 19, 2021Replying to 
@Weyerhaeuser
 and 
@BoiseState",,,1
Weyerhaeuser,@Weyerhaeuser,2021-11-18T19:54:20.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Nov 18, 2021Our team members in Idaho recently participated in the Hacking for Homebuilding event with 
@VentureCollege_
 at 
@BoiseState
. Participants were presented with real-world challenges and our team acted as mentors and judges for the students. #WeyerhaeuserGrows
https://bit.ly/3oJFrcm",1,3,5
Landmarks for Families,@wearelandmarks,2021-11-18T19:02:17.000Z,"Landmarks for Families
@wearelandmarks
·
Nov 18, 2021Recently, members of the 
@Weyerhaeuser
 local advisory giving committee visited CYDC and delivered news of a $3,000 grant award. This is the fourth year in a row that Weyerhaeuser has elected to support CYDC’s programs, and we are grateful for their continued investment.",,,
Casey Kulla,@CaseyKulla,2021-11-13T15:31:00.000Z,"Casey Kulla
@CaseyKulla
·
Nov 13, 2021I know that parcel! Thank you!",,,1
Casey Kulla,@CaseyKulla,2021-11-13T14:59:00.000Z,"Casey Kulla
@CaseyKulla
·
Nov 13, 2021Ppl ask me what's the most significant thing I've done as commissioner. The 11yo interjects, ""he opened the gates up at High Heaven Rd."" 
Translation: I made 
@Weyerhaeuser
 unlock their gates on a county road that accesses public lands.
Thus began our work on access. Now...",2,2,24
Weyerhaeuser,@Weyerhaeuser,2021-11-12T19:33:39.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Nov 12, 2021Kristy Harlan, senior vice president and general counsel, was featured on the K&L Gates Sustainable Outlook podcast, where she discussed Weyerhaeuser’s commitment to sustainable forestry and providing climate solutions through our working forests.",,1,6
NCForestryAssociation,@NCForestryAssoc,2021-11-12T17:01:23.000Z,"NCForestryAssociation
@NCForestryAssoc
·
Nov 12, 2021This week, Amy Juliana delivered 25 Study Goods from the Woods bags & posters to Weyerhaeuser's Blair Allman. Materials will go to support 
@Weyerhaeuser
 Timberlands & the APSAF Croatan Chapter's outreach efforts.

For more info: https://ncforestry.org/education/education-materials…

#NCForestry",,,1
Weyerhaeuser,@Weyerhaeuser,2021-11-11T20:53:10.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Nov 11, 2021We will be on hand at the 
@RecruitMilitary
 National Virtual Career Fair on Tuesday, Nov. 23, to promote a range of job opportunities for veterans. Thank you for your service, and we look forward to sharing the benefits of a rewarding career as part of the Weyerhaeuser family.",,4,9
CLTCC,@goCLTCC,2021-11-11T17:33:39.000Z,"CLTCC
@goCLTCC
·
Nov 11, 2021@Weyerhaeuser
 silviculturist gave a field tour to CLTCC forestry students in Winn parish. To learn more about the Forestry Program at the Huey P. Long Campus:
318.628.4342. #goCLTCC #BobcatProud #CenLA #BuildingCommUNITY #Forestry",,,
1t.org,@1t_org,2021-11-11T16:57:01.000Z,"1t.org
@1t_org
·
Nov 11, 2021If you missed it this morning, check out 
@AmericanForests
' session at #COP26 on building a just world through urban tree planting initiatives. Featuring 
@JadDaley
 @ImKevinJPatel
 @Weyerhaeuser
 and more.
@Nature4Climate",,4,13
American Forests,@AmericanForests,2021-11-11T14:16:36.000Z,"American Forests
@AmericanForests
·
Nov 11, 2021""We need to meet people in places they are... #TreeEquity is that piece to bring people into the climate discussion & into nature based solutions."" Grateful for Ara Erickson with 
@weyerhaeuser
 for her insights to engage urban and rural residents in forestry in our #COP26 panel",1,4,22
We Mean Business Coalition,@WMBtweets,2021-11-06T17:33:20.000Z,"We Mean Business Coalition
@WMBtweets
·
Nov 6, 2021.
@DianeBHoldorf
 of 
@WBCSD
, Jim Andrew of 
@PepsiCo
, Hanane Mourchid of 
@OCPGroup
, 
@venoir
 of 
@Syngenta
 and Ara Erickson of 
@Weyerhaeuser
 making the case to invest #naturepositive land use at the #COP26 Business Pavilion of We Mean Business Coalition.",1,10,26
WBCSD,@wbcsd,2021-11-06T17:04:14.000Z,"WBCSD
@wbcsd
·
Nov 6, 2021Replying to 
@wbcsd",1,1,3
Mad Money On CNBC,@MadMoneyOnCNBC,2021-11-05T22:45:35.000Z,"Mad Money On CNBC
@MadMoneyOnCNBC
·
Nov 5, 2021@Weyerhaeuser
 CEO Devin Stockfish spoke to 
@JimCramer
 tonight about the state of the housing market",,,
Candra Burns,@talkingforests,2021-11-05T20:08:20.000Z,"Candra Burns
@talkingforests
·
Nov 5, 2021Replying to 
@Weyerhaeuser
 and 
@WAWorkingForest",,,1
Weyerhaeuser,@Weyerhaeuser,2021-11-05T18:40:09.000Z,"Weyerhaeuser
@Weyerhaeuser
·
Nov 5, 2021Ara Erickson, VP of corporate sustainability, is at COP26 representing the powerful role working forests and wood products serve as a climate solution. Saturday she’ll be speaking on a panel, “Invest in Nature Positive Land Use.” #climateaction #forests4climate #timber4climate",4,6,35
Kristen Sawin,@KristenSawin,2021-11-05T15:05:51.000Z,"Kristen Sawin
@KristenSawin
·
Nov 5, 2021Yes! 
@Weyerhaeuser",,,
Michael Goergen,@MGoergen,2021-11-04T13:27:03.000Z,"Michael Goergen
@MGoergen
·
Nov 4, 2021Replying to 
@JadDaley
 @Weyerhaeuser
 and 4 others",,1,8
