User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Stocks News Feed,@feed_stocks,2019-12-13T01:17:03.000Z,"Stocks News Feed
@feed_stocks
·
Dec 13, 2019AltaGas Ltd. Announces Aggregate $500 Million Medium-Term Note Offering http://dlvr.it/RLB7mw",,,
ResearchPool,@ResearchPool,2019-12-12T21:56:34.000Z,"ResearchPool
@ResearchPool
·
Dec 12, 2019$ALA_pg #AltaGas Ltd ... DBRS Morningstar Confirms Ratings on AltaGas Ltd. at BBB (low), Stable: Please refer to PDF document for more detail about our research: DBRS Morningstar Confirms Ratings on AltaGas Ltd. at BBB (low), Stable http://dlvr.it/RL9hRH #credit",,,
CapEdge Feed,@investor_feed,2019-12-11T22:10:50.000Z,"CapEdge Feed
@investor_feed
·
Dec 11, 2019$ATGFF  6-K  Altagas   (11 Dec, 5:08pm)

 Altagas LTD. Announces Monthly Dividend

https://docoh.com/filing/1695519/0001104659-19-071898/ATGFF-6K…

#ATGFF #6K #Altagas #News",,,
AFT Dispatch & A2C Logistics,@AFTvitaliy,2019-12-10T20:18:45.000Z,"AFT Dispatch & A2C Logistics
@AFTvitaliy
·
Dec 10, 2019Is AltaGas Ltd. (TSE:ALA) The Right Choice For A Smart Dividend Investor? https://truckingnews.us/is-altagas-ltd-tseala-the-right-choice-for-a-smart-dividend-investor/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter…
#YahooFinance #Traffic #Transportation #Shipping #Logistics
Follow 
@AFTvitaliy
 for #Trucking News",,,
NationTalk.ca,@NationTalk,2019-12-10T16:23:58.000Z,"NationTalk.ca
@NationTalk
·
Dec 10, 2019AltaGas Ltd. Announces Monthly Dividend http://ab.nationtalk.ca/story/altagas-ltd-announces-monthly-dividend-27…",,,
Aaron Braaten,@abraaten,2019-12-06T15:15:14.000Z,"Aaron Braaten
@abraaten
·
Dec 6, 2019Replying to 
@abraaten",1,,
Aaron Braaten,@abraaten,2019-11-25T05:47:49.000Z,"Aaron Braaten
@abraaten
·
Nov 25, 2019Replying to 
@tim4hire
 @yomeeks
 and 
@ABDanielleSmith",1,2,4
marketexclusive,@marketexclusive,2019-11-20T10:16:52.000Z,"marketexclusive
@marketexclusive
·
Nov 20, 2019$ALA  Altagas Ltd (TSE:ALA) price target set to C$23.00 by BMO Capital Markets https://marketexclusive.com/altagas-ltd-tseala-price-target-set-to-c23-00-by-bmo-capital-markets/2019/11/… #stocks",,,
Mat Germain,@Mat_Germain_,2019-11-14T10:38:19.000Z,"Mat Germain
@Mat_Germain_
·
Nov 14, 2019Interesting portion of this: ALA Stock Watch
Altagas Ltd (Canadian company, headquarters in Virginia) stands to do fairly well from Megapack sales, and it's 1 yr trend looks to be headed in the right direction.",,,
AFT Dispatch & A2C Logistics,@AFTvitaliy,2019-11-11T15:38:52.000Z,"AFT Dispatch & A2C Logistics
@AFTvitaliy
·
Nov 11, 2019AltaGas Ltd. (TSE:ALA): What Does Its Beta Value Mean For Your Portfolio? https://truckingnews.us/altagas-ltd-tseala-what-does-its-beta-value-mean-for-your-portfolio/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter…
#YahooFinance #Traffic #Transportation #Shipping #Logistics
Follow 
@AFTvitaliy
 for #Trucking News",,,
Investingport,@investingport,2019-11-11T07:25:08.000Z,"Investingport
@investingport
·
Nov 11, 2019AltaGas Ltd. (TSE:ALA): What Does Its Beta Value Mean For Your Portfolio?",,,
VertexOne,@vertexgroup,2019-11-08T16:03:40.000Z,"VertexOne
@vertexgroup
·
Nov 8, 2019We've renewed our partnership with legacy customer AltaGas Utilities Inc. (AUI) for a CIS replacement that will allow AUI, Heritage Gas Ltd., and Pacific Northern Gas to standardize and support changing requirements in the provinces they serve. Learn more: https://bwnews.pr/32vkTYf",,1,1
Cory Morgan,@CoryBMorgan,2019-11-03T23:24:51.000Z,"Cory Morgan
@CoryBMorgan
·
Nov 4, 2019Replying to 
@CoryBMorgan",24,134,194
MidEast Times,@midetimes,2019-11-03T23:04:19.000Z,"MidEast Times
@midetimes
·
Nov 4, 2019Altagas Ltd $ATGFF Receives Average Recommendation of “Hold” from Brokerages http://dailypolitical.com/?p=3188720 #stocks",,,
Seeking Alpha,@SeekingAlpha,2019-10-30T19:50:26.000Z,"Seeking Alpha
@SeekingAlpha
·
Oct 30, 2019$ATGFF - AltaGas Ltd. 2019 Q3 - Results - Earnings Call Presentation. Read more and get updates on any stock! https://seekingalpha.com/article/4300532-altagas-ltd-2019-q3-results-earnings-call-presentation?source=feed_f&utm_campaign=twitter_automated&utm_content=article&utm_medium=social&utm_source=twitter… #stockmarket #markets #economy",,,
Stockchase,@stockchase,2019-10-28T18:24:11.000Z,"Stockchase
@stockchase
·
Oct 28, 2019Aurora Cannabis, Altagas Ltd and More Earnings Reports this Week (Oct 28-Nov 01) https://stockchase.com/discover/earnings-reports-this-week/…",,,
marketexclusive,@marketexclusive,2019-10-23T10:17:19.000Z,"marketexclusive
@marketexclusive
·
Oct 23, 2019$ALA  Altagas Ltd (TSE:ALA) price target raised to C$22.00 by JPMorgan Chase & Co. https://marketexclusive.com/altagas-ltd-tseala-price-target-raised-to-c22-00-by-jpmorgan-chase-co/2019/10/… #stocks",,,1
MergerLinks,@MergerLinks,2019-10-22T14:50:39.000Z,"MergerLinks
@MergerLinks
·
Oct 22, 2019Congratulate Jared Green President and CEO https://app.mergerlinks.com/people/jared-green… from ALTAGAS LTD whose expertise made the https://app.mergerlinks.com/transactions/2019-10-21-altagas-canada-inc… happen #mna #MergerLinks #ConnectingDealmakers",,,
AFT Dispatch & A2C Logistics,@AFTvitaliy,2019-10-18T15:40:21.000Z,"AFT Dispatch & A2C Logistics
@AFTvitaliy
·
Oct 18, 2019AltaGas Ltd.’s (TSE:ALA) Investment Returns Are Lagging Its Industry https://truckingnews.us/altagas-ltd-s-tseala-investment-returns-are-lagging-its-industry/…",,,
Regan Boychuk,@RKBtoo,2019-10-16T20:03:14.000Z,"Regan Boychuk
@RKBtoo
·
Oct 16, 2019'Butane and propane is already being shipped out of the region by rail to AltaGas Ltd.'s new terminal in Prince Rupert and exported to Asia.'

https://jwnenergy.com/article/2019/10/tourmaline-spend-17-billion-northeast-bc-over-next-five-years/…",,,
MidEast Times,@midetimes,2019-10-12T18:04:11.000Z,"MidEast Times
@midetimes
·
Oct 12, 2019Altagas Ltd $ATGFF Receives Average Recommendation of “Hold” from Brokerages http://dailypolitical.com/?p=3126092 #stocks",,,
Daily Political,@dailypoliticaln,2019-10-12T18:04:10.000Z,"Daily Political
@dailypoliticaln
·
Oct 12, 2019Altagas Ltd $ATGFF Receives Average Recommendation of “Hold” from Brokerages http://dailypolitical.com/?p=3126092",,,
NationTalk.ca,@NationTalk,2019-10-10T15:25:42.000Z,"NationTalk.ca
@NationTalk
·
Oct 10, 2019AltaGas Ltd. Announces Monthly Dividend http://ab.nationtalk.ca/story/altagas-ltd-announces-monthly-dividend-26…",,,
NationTalk.ca,@NationTalk,2019-10-09T16:28:48.000Z,"NationTalk.ca
@NationTalk
·
Oct 9, 2019AltaGas Ltd. to Issue Third Quarter 2019 Results on October 30, 2019 http://ab.nationtalk.ca/story/altagas-ltd-to-issue-third-quarter-2019-results-on-october-30-2019…",,,
Crwe World,@CrweWorld,2019-10-09T12:45:49.000Z,"Crwe World
@CrweWorld
·
Oct 9, 2019AltaGas Ltd. to Issue Third Quarter 2019 Results on October 30, 2019 http://crweworld.com/article/news-provided-by-pr-newswire/1267937/altagas-ltd-to-issue-third-quarter-2019-results-on-october-30-2019…",,,
Ticker Report,@TickerReport,2019-10-09T12:43:45.000Z,"Ticker Report
@TickerReport
·
Oct 9, 2019Analysts Set Altagas Ltd $ATGFF Price Target at $22.00 http://tickerreport.com/?p=4697939",,,
NationTalk.ca,@NationTalk,2019-09-30T15:43:05.000Z,"NationTalk.ca
@NationTalk
·
Sep 30, 2019AltaGas Ltd. Announces Results of Series G Preferred Share Conversions and Listing of Series H Preferred Shares http://ab.nationtalk.ca/story/altagas-ltd-announces-results-of-series-g-preferred-share-conversions-and-listing-of-series-h-preferred-shares…",,,
Crwe World,@CrweWorld,2019-09-30T12:45:40.000Z,"Crwe World
@CrweWorld
·
Sep 30, 2019AltaGas Ltd. Announces Results of Series G Preferred Share Conversions and Listing of Series H Preferred Shares http://crweworld.com/article/news-provided-by-pr-newswire/1256557/altagas-ltd-announces-results-of-series-g-preferred-share-conversions-and-listing-of-series-h-preferred-shares…",,,
PFD Bot,@pfdbot,2019-09-15T07:12:22.000Z,"PFD Bot
@pfdbot
·
Sep 15, 2019Alaskans own 24,019 shares of Altagas Ltd, worth $316,250.02. It's in the Utilities industry, based in  Canada.",,,
MidEast Times,@midetimes,2019-09-14T20:25:03.000Z,"MidEast Times
@midetimes
·
Sep 14, 2019Altagas Ltd $ATGFF Given Average Recommendation of “Hold” by Brokerages http://dailypolitical.com/?p=3075641 #stocks",,,
Daily Political,@dailypoliticaln,2019-09-14T20:25:01.000Z,"Daily Political
@dailypoliticaln
·
Sep 14, 2019Altagas Ltd $ATGFF Given Average Recommendation of “Hold” by Brokerages http://dailypolitical.com/?p=3075641",,,
NationTalk.ca,@NationTalk,2019-09-11T13:25:12.000Z,"NationTalk.ca
@NationTalk
·
Sep 11, 2019AltaGas Ltd. Announces Monthly Dividend http://ab.nationtalk.ca/story/altagas-ltd-announces-monthly-dividend-25…",,,
Elly Shobeiri,@EllyShobeiri,2019-09-11T08:45:04.000Z,"Elly Shobeiri
@EllyShobeiri
·
Sep 11, 2019This Dividend Stock Is Still Dividing Energy Investors - The Motley Fool Canada: This Dividend Stock Is Still Dividing Energy Investors  The Motley Fool Canada AltaGas Ltd. (TSX:ALA) is still a divisive stock for some energy investors. However, here's… http://dlvr.it/RCt5XF",,,
Cannabis Biz News,@CannabisBizNews,2019-09-10T00:44:25.000Z,"Cannabis Biz News
@CannabisBizNews
·
Sep 10, 2019Share Direction Update on AltaGas Ltd. (http://ALA.TO) Quant PI at 1.439915 | Clayton Caller http://bit.ly/30MO48C #cannabis",,,
NationTalk.ca,@NationTalk,2019-09-04T12:31:00.000Z,"NationTalk.ca
@NationTalk
·
Sep 4, 2019AltaGas Ltd. Announces Dividend Rates for Series G and H Preferred Shares http://ab.nationtalk.ca/story/altagas-ltd-announces-dividend-rates-for-series-g-and-h-preferred-shares…",,,
Crwe World,@CrweWorld,2019-09-03T20:52:27.000Z,"Crwe World
@CrweWorld
·
Sep 3, 2019AltaGas Ltd. Announces Dividend Rates for Series G and H Preferred Shares http://crweworld.com/article/news-provided-by-pr-newswire/1224689/altagas-ltd-announces-dividend-rates-for-series-g-and-h-preferred-shares…",,,
PFD Bot,@pfdbot,2019-09-03T13:40:41.000Z,"PFD Bot
@pfdbot
·
Sep 3, 2019Alaskans own 24,019 shares of Altagas Ltd, worth $316,250.02. It's in the Utilities industry, based in  Canada.",,,
Jobs on Eluta.ca,@eluta_jobs,2019-08-31T07:42:03.000Z,"Jobs on Eluta.ca
@eluta_jobs
·
Aug 31, 2019Temporary Hyperion EPM Application Support Specialist: AltaGas Ltd. (Calgary AB): Why work at AltaGas? We're a leading energy infrastructure company with a footprint in some of North America's most strategic energy markets. Our strategy is simp.. jobs http://dld.bz/hBE4W",,,
NationTalk.ca,@NationTalk,2019-08-29T18:31:39.000Z,"NationTalk.ca
@NationTalk
·
Aug 29, 2019AltaGas Ltd. Provides Notice of Series G Preferred Shares Conversion Right http://ab.nationtalk.ca/story/altagas-ltd-provides-notice-of-series-g-preferred-shares-conversion-right…",,,
Crwe World,@CrweWorld,2019-08-29T12:49:29.000Z,"Crwe World
@CrweWorld
·
Aug 29, 2019AltaGas Ltd. Provides Notice of Series G Preferred Shares Conversion Right http://crweworld.com/article/news-provided-by-pr-newswire/1219691/altagas-ltd-provides-notice-of-series-g-preferred-shares-conversion-right…",,,
Cannabis Biz News,@CannabisBizNews,2019-08-24T03:14:23.000Z,"Cannabis Biz News
@CannabisBizNews
·
Aug 24, 2019AltaGas Ltd. (TSX:ALA)’s Portfolio Target Weight Hits 0.06050 After 4.45455 Profit Growth | Chander ... http://bit.ly/2NQAuPN #cannabis",,,
Stockflare Canada,@StockflareCA,2019-08-22T10:28:46.000Z,"Stockflare Canada
@StockflareCA
·
Aug 22, 2019$ALA: Altagas Ltd's price is -10.3% but the forecast earnings moved 0.1% over the last month. (https://stockflare.com/stock/ALA.TO)",,,
General Physics Lab,@genphys,2019-08-20T22:34:53.000Z,"General Physics Lab
@genphys
·
Aug 21, 2019Early Moves To Watch ::Altagas Ltd, (TSX (Toronto):ALA) - Keep Reading - +GENERAL PHYSICS LABORATORY (GPL)

Early Moves To Watch ::Altagas Ltd, (TSX (Toronto):ALA)  Keep ReadingOn Monday, August 19, 2019 , the Company Altagas Ltd,...

https://genphys.com/science-news/early-moves-to-watch-altagas-ltd-tsx-torontoala-keep-reading…",,,
Stockflare Canada,@StockflareCA,2019-08-16T12:44:15.000Z,"Stockflare Canada
@StockflareCA
·
Aug 16, 2019$ALA: Altagas Ltd's price is -5.7% but the forecast earnings moved 0.1% over the last week. (https://stockflare.com/stock/ALA.TO)",,,
Stockflare Canada,@StockflareCA,2019-08-13T09:56:31.000Z,"Stockflare Canada
@StockflareCA
·
Aug 13, 2019$ALA: The forecast EPS for Altagas Ltd has increased to $1.11 from $1.03 in the last week. (https://stockflare.com/stock/ALA.TO)",,,
SiteFocus,@SiteFocusHQ,2019-08-01T20:55:02.000Z,"SiteFocus
@SiteFocusHQ
·
Aug 1, 2019$ATGFF Qualitative Analysis of recent earnings identified AltaGas Ltd.  ( OTCPK:ATGFF ) business focus on (cad,non-core,sale), (cad,sale,wgl), (cad,sale,san_joaquin)
, (cad,earnings,sale), (cad,debt)",,,
Sonia SO the Lovely Aphrodite,@SoniaAssociates,2019-08-01T12:50:15.000Z,"Sonia SO the Lovely Aphrodite
@SoniaAssociates
·
Aug 1, 2019AltaGas Ltd. 2019 Q2 – Results – Earnings Call Slides http://bonbonlifestylewebazine.com/2019/08/01/altagas-ltd-2019-q2-results-earnings-call-slides/…",,,
Seeking Alpha,@SeekingAlpha,2019-08-01T12:22:12.000Z,"Seeking Alpha
@SeekingAlpha
·
Aug 1, 2019$ATGFF - AltaGas Ltd. 2019 Q2 - Results - Earnings Call Slides https://seekingalpha.com/article/4280039-altagas-ltd-2019-q2-results-earnings-call-slides?source=feed_f…",,,
John K. Davies,@renegadestyle,2019-08-01T12:12:27.000Z,"John K. Davies
@renegadestyle
·
Aug 1, 2019Q2 results from AltaGas Ltd. just released and highlighted with normalized EBITDA of $203 M, a 22 per cent increase over same period 2018 and asset sale targets well on course. $ALA

https://altagas.ca/newsroom/news-releases/altagas-announces-second-quarter-2019-results…",,,1
Stockflare Canada,@StockflareCA,2019-07-31T10:35:16.000Z,"Stockflare Canada
@StockflareCA
·
Jul 31, 2019$ALA: Altagas Ltd has gained a star, now a 4 star stock. (https://stockflare.com/stock/ALA.TO)",,,
PFD Bot,@pfdbot,2019-07-24T16:18:27.000Z,"PFD Bot
@pfdbot
·
Jul 24, 2019Alaskans own 24,019 shares of Altagas Ltd, worth $316,250.02. It's in the Utilities industry, based in  Canada.",,,1
Stockflare Canada,@StockflareCA,2019-07-23T10:01:15.000Z,"Stockflare Canada
@StockflareCA
·
Jul 23, 2019$ALA: Altagas Ltd current price of $20.82 is now higher than the target price of $20.38. (https://stockflare.com/stock/ALA.TO)",,,
汪海川,@wang_haichuan,2019-07-22T17:45:07.000Z,"汪海川
@wang_haichuan
·
Jul 22, 2019AltaGas Ltd. $ALA 2009年的12元左右，一路涨，2014年5月50元左右，再一路跌，2018年低跌到14元左右，股价10年过山车。从去年底到现在涨到现在的20元左右，再来一个过山车？目前盈利仅够支付股息，大量债务，持续卖资产来还债。天然气价格多年低迷，怎么办？",1,,
Shared Value Solutions,@SharedValueCA,2019-07-13T11:57:47.000Z,"Shared Value Solutions
@SharedValueCA
·
Jul 13, 2019U.S. equity firms, First Nations buy Ridley Terminals from federal government. 10% will be owned by a limited partnership of the Lax Kw’alaams Band and the Metlakatla First Nation.  AltaGas Ltd. began exporting propane from the island this spring",1,4,
Shale Daily,@shaledaily,2019-07-12T17:52:51.000Z,"Shale Daily
@shaledaily
·
Jul 12, 2019The Canadian #naturalgas industry has sailed into overseas #markets for the first time with #propane shipped from an export terminal erected on the Pacific coast of British Columbia at Prince Rupert by Calgary-based AltaGas Ltd…  #Canada
 
Read More: https://bit.ly/2JztwuJ",,,
NationTalk.ca,@NationTalk,2019-07-10T19:51:47.000Z,"NationTalk.ca
@NationTalk
·
Jul 10, 2019AltaGas Ltd. Announces Monthly Dividend http://ab.nationtalk.ca/story/altagas-ltd-announces-monthly-dividend-24…",,,
Knight Patriot,@akight78,2019-07-08T16:32:19.000Z,"Knight Patriot
@akight78
·
Jul 8, 2019Replying to 
@akight78",1,,
Crwe World,@CrweWorld,2019-07-08T11:56:58.000Z,"Crwe World
@CrweWorld
·
Jul 8, 2019AltaGas Canada Inc. Announces Progress to Reactivate Capacity on Pacific Northern Gas Ltd's Western Transmission Pip http://crweworld.com/canada/trendingnow/press-releases/1156884/altagas-canada-inc-announces-progress-to-reactivate-capacity-on-pacific-northern-gas-ltds-western-transmission-pipeline…",,,
Newsfile,@newsfile_corp,2019-07-08T11:48:23.000Z,"Newsfile
@newsfile_corp
·
Jul 8, 2019AltaGas Canada Inc. Announces Progress to Reactivate Capacity on Pacific Northern Gas Ltd's Western Transmission Pipeline

Full Story: http://bit.ly/2XyWL9g

 $ACI.CA $AGAAF #OTC #OTCMarkets #OTCStocks #TSX #Energy #Oil #OilAndGas #Investing",,,
Sulpetro,@sulpetro,2019-07-05T19:07:59.000Z,"Sulpetro
@sulpetro
·
Jul 5, 2019AltaGas Ltd. opened Canada's first #propane export terminal on Ridley Island, about 10 minutes south of Prince Rupert, B.C.  The Canadian... https://cbc.ca/news/canada/british-columbia/canada-first-propane-export-facility-opens-prince-rupert-1.5153305?__vfz=medium%3Dsharebar…",,,2
MoonX,@MoonX555,2019-07-03T13:34:51.000Z,"MoonX
@MoonX555
·
Jul 3, 2019@altagas
 Ltd., a Calgary-based #power and #naturalgas #supplier, led gains this year, returning 20%. #Canadian #Natural #Resources Limited’s note due 2062 was the second-best performer, returning 18.8%, https://bloom.bg/2xqbPH3",,,
EnerGenius Technologies Pvt Ltd,@EnergeniusLtd,2019-06-13T20:10:29.000Z,"EnerGenius Technologies Pvt Ltd
@EnergeniusLtd
·
Jun 13, 2019(Canada to Secure Bigger Share of Asian LPG Market with New Terminal) 
zoomImage Courtesy: AltaGas
With the recent launch of Canada’s first marine export facility for propane the country is set to attract a g...
EnerGenius Pvt Ltd - http://energenius.in/canada-to-secure-bigger-share-of-asian-lpg-market-with-new-terminal/…",,,
Stockflare Canada,@StockflareCA,2019-06-13T10:25:57.000Z,"Stockflare Canada
@StockflareCA
·
Jun 13, 2019$ALA: Altagas Ltd has gained a star, now a 4 star stock. (https://stockflare.com/stock/ALA.TO)",,,
NationTalk.ca,@NationTalk,2019-06-10T18:37:36.000Z,"NationTalk.ca
@NationTalk
·
Jun 10, 2019AltaGas Ltd. Announces Monthly Dividend http://ab.nationtalk.ca/story/altagas-ltd-announces-monthly-dividend-23…",,,
Sean Kingsley,@Canuckoholic,2019-06-07T20:47:50.000Z,"Sean Kingsley
@Canuckoholic
·
Jun 7, 2019Can you spot the #AMEinthefield swag at the altagas_ltd facilities in the heart of the #GoldenTriangle?

*hint* safety first is one of our mottos

bcminex @ British Columbia",,,1
Diversity and Inclusion in the Boardroom,@Board_Diversity,2019-06-05T23:09:13.000Z,"Diversity and Inclusion in the Boardroom
@Board_Diversity
·
Jun 6, 2019RT 
@Broadrooms
: Aecon Group Inc. Appoints Deborah S. Stein (Fmr CFO, AltaGas Ltd.)  and John W. Brace (Fmr CEO, Northland Power Inc.) to Board http://broadrooms.com/category/latest-appointments/… #WomenOnBoards #WomenLeaders #Broadrooms #FemaleExecutive #BoardDiversity",,,
excellencia,@excellencia_ltd,2019-06-05T22:05:31.000Z,"excellencia
@excellencia_ltd
·
Jun 6, 2019RT 
@JDruryPartners
: Aecon Group Inc. adds Deborah S. Stein (Fmr CFO, AltaGas Ltd.)  and John W. Brace (Fmr CEO, Northland Power Inc.) to Board $ARE #corpgov http://bit.ly/2WM2F60",,,
Corporate Governance,@CorpGovUK,2019-06-05T22:00:58.000Z,"Corporate Governance
@CorpGovUK
·
Jun 6, 2019RT 
@JDruryPartners
: Aecon Group Inc. adds Deborah S. Stein (Fmr CFO, AltaGas Ltd.)  and John W. Brace (Fmr CEO, Northland Power Inc.) to Board $ARE #corpgov http://bit.ly/2WM2F60",,,
Broadrooms,@Broadrooms,2019-06-05T21:15:19.000Z,"Broadrooms
@Broadrooms
·
Jun 5, 2019Aecon Group Inc. Appoints Deborah S. Stein (Fmr CFO, AltaGas Ltd.)  and John W. Brace (Fmr CEO, Northland Power Inc.) to Board http://broadrooms.com/category/latest-appointments/… #WomenOnBoards #WomenLeaders #Broadrooms #FemaleExecutive #BoardDiversity",,,
JamesDruryPartners,@JDruryPartners,2019-06-05T20:53:10.000Z,"JamesDruryPartners
@JDruryPartners
·
Jun 5, 2019Aecon Group Inc. adds Deborah S. Stein (Fmr CFO, AltaGas Ltd.)  and John W. Brace (Fmr CEO, Northland Power Inc.) to Board $ARE #corpgov http://bit.ly/2WM2F60",,,
WGL,@WGLanswers,2019-06-05T14:00:25.000Z,"WGL
@WGLanswers
·
Jun 5, 2019As part of our merger with AltaGas, Ltd, our customers will receive nearly $140M in benefits.  Read more about the merger commitments here: http://bit.ly/2KuTy2X",,1,1
SIAnalystWire,@AnalystWire,2019-06-03T09:18:45.000Z,"SIAnalystWire
@AnalystWire
·
Jun 3, 2019Industrial Securities Upgrades AltaGas Ltd. (ALA:CN) $ATGFF to Buy http://streetinsider.com/r/15568472",,,
EnerGenius Technologies Pvt Ltd,@EnergeniusLtd,2019-05-31T18:31:19.000Z,"EnerGenius Technologies Pvt Ltd
@EnergeniusLtd
·
May 31, 2019(Canada Opens 1st Marine LPG Export Terminal) 
zoomImage Courtesy: AltaGas
Ridley Island Propane Export Terminal (RIPET), the first marine export facility for propane in Canada, has...
EnerGenius Pvt Ltd - http://energenius.in/canada-opens-1st-marine-lpg-export-terminal/…",,,
Stockflare Canada,@StockflareCA,2019-05-31T11:48:24.000Z,"Stockflare Canada
@StockflareCA
·
May 31, 2019$ALA: Altagas Ltd has gained a star, now a 3 star stock. (https://stockflare.com/stock/ALA.TO)",,,
CanadianShipper,@CanadianShipper,2019-05-29T16:30:13.000Z,"CanadianShipper
@CanadianShipper
·
May 29, 2019@altagas
 Ltd. celebrated the grand opening of its Ridley Island Propane Export Terminal (RIPET), located in Prince Rupert—the first marine export facility for propane in Canada. https://buff.ly/30SY9Sr",,,
John Lawlor,@jrlawlor01,2019-05-15T17:17:10.000Z,"John Lawlor
@jrlawlor01
·
May 15, 2019Why AltaGas Ltd (TSX:ALA) Could Double in Price!  https://fool.ca/2019/05/10/why-altagas-ltd-tsxala-could-double-in-price/… #investing #motleyfool",,,
Stockflare Canada,@StockflareCA,2019-05-14T10:47:19.000Z,"Stockflare Canada
@StockflareCA
·
May 14, 2019$ALA: Altagas Ltd is now forecast to report more earnings than dividends. Previously the forecast earnings were not sufficient to cover the expected dividend payment. (https://stockflare.com/stock/ALA.TO)",,,
Stockflare Canada,@StockflareCA,2019-05-14T10:47:18.000Z,"Stockflare Canada
@StockflareCA
·
May 14, 2019$ALA: Altagas Ltd has gained a star, now a 4 star stock. (https://stockflare.com/stock/ALA.TO)",,,
Money Making Articles Hot Stuff,@mmahotstuff1,2019-05-12T14:15:26.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
May 12, 2019Are Analysts Bearish AltaGas Ltd. $ALA After Last Week? https://makdaily.com/are-analysts-bearish-altagas-ltd-tseala-after-last-week/…",,,
Money Making Articles Hot Stuff,@mmahotstuff1,2019-05-11T10:37:23.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
May 11, 2019ALTAGAS LTD ORDINARY SHARES CANADA $ATGFF Has Increase in Shorts https://makdaily.com/altagas-ltd-ordinary-shares-canada-otcmktsatgff-has-increase-in-shorts/…",,,
Motley Fool Canada,@TheMotleyFoolCA,2019-05-10T17:07:00.000Z,"Motley Fool Canada
@TheMotleyFoolCA
·
May 10, 2019Brand new #investing #advice and #tips for #Canadians - Why AltaGas Ltd (TSX:ALA) Could Double in Price! https://buff.ly/2JcXzsY",,,
StopAltonGas,@StopAltonGas,2019-05-10T13:09:56.000Z,"StopAltonGas
@StopAltonGas
·
May 10, 2019“A spike of warming over the next 20 years fr leaked methane cannot be afforded. Even modest releases from fracking operations in Alberta where Alton Gas’ parent company 
@AltaGasLtd
 is located makes the methane we’re burning much dirtier than advertised.” 
http://enfieldweeklypress.com/2019/05/09/column-the-methane-myth/…",,8,8
Stockflare Canada,@StockflareCA,2019-05-09T09:22:58.000Z,"Stockflare Canada
@StockflareCA
·
May 9, 2019$ALA: The forecast EPS for Altagas Ltd has increased to $0.98 from $0.92 in the last week. (https://stockflare.com/stock/ALA.TO)",,,
Motley Fool Canada,@TheMotleyFoolCA,2019-05-05T00:01:00.000Z,"Motley Fool Canada
@TheMotleyFoolCA
·
May 5, 2019Brand new #investing #advice and #tips for #Canadians - Long-term Investors: Altagas Ltd. (TSX:ALA) Is Starting to Look Promising https://buff.ly/2VEsYul",,,
Pamm Advisor,@PammAdvisor,2019-05-04T08:51:08.000Z,"Pamm Advisor
@PammAdvisor
·
May 4, 2019AltaGas: Q1 2019 Validates Our Bullish Stance – AltaGas Ltd. (OTCMKTS:ATGFF) https://pammadvisor.com/2019/05/altagas-q1-2019-validates-our-bullish-stance-altagas-ltd-otcmktsatgff/…",,,
NationTalk.ca,@NationTalk,2019-05-03T14:41:37.000Z,"NationTalk.ca
@NationTalk
·
May 3, 2019AltaGas Ltd. Announces Election of Directors http://ab.nationtalk.ca/story/altagas-ltd-announces-election-of-directors-3…",,,
Earnings Transcripts,@earnings_transc,2019-05-03T01:01:28.000Z,"Earnings Transcripts
@earnings_transc
·
May 3, 2019AltaGas Ltd. 2019 Q1 - Results - Earnings Call Slides https://blueequity.io/r/32141",,,
SiteFocus,@SiteFocusHQ,2019-05-02T21:26:46.000Z,"SiteFocus
@SiteFocusHQ
·
May 2, 2019$ATGFF Qualitative Analysis of recent earnings identified AltaGas Ltd. ( OTCPK:ATGFF ) business focus on (capital,debt), (capital,risk), (capital,growth) , (blythe,california,randy_crawford)
https://sitefocus.com/cif/cifqbainq?ajencparm=Y0ngTYu0J%2Fbg3stlI7tLKCbdBis6EuoNrHGZmw%2F4Lnz51zzLpb1j6eECGCHVfQoGhg2sYKzMvI%2FLuV96dAFjB228JBhFRQ%3D%3D…",,,
Earnings Transcripts,@earnings_transc,2019-05-02T20:11:28.000Z,"Earnings Transcripts
@earnings_transc
·
May 2, 2019AltaGas Ltd. 2019 Q1 - Results - Earnings Call Slides https://blueequity.io/r/32141",,,
Seeking Alpha,@SeekingAlpha,2019-05-02T19:39:04.000Z,"Seeking Alpha
@SeekingAlpha
·
May 2, 2019$ATGFF - AltaGas Ltd. 2019 Q1 - Results - Earnings Call Slides https://seekingalpha.com/article/4259264-altagas-ltd-2019-q1-results-earnings-call-slides?source=feed_f…",,,
汪海川,@wang_haichuan,2019-05-02T16:16:50.000Z,"汪海川
@wang_haichuan
·
May 2, 2019$ALA.CA Altagas Ltd 公布财报，现涨 5% 左右。从50出头跌到现在接近20元左右。还得继续卖资产。

https://newswire.ca/news-releases/altagas-announces-strong-first-quarter-2019-results-840070048.html…",1,,
