User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
Aaron Braaten,abraaten,2019-11-25 05:47:49+00:00,nov 25 2019replying to tim4hire yomeeks and abdaniellesmith,1.0,2.0,4.0,Bullish,neutral
marketexclusive,marketexclusive,2019-11-20 10:16:52+00:00,nov 20 2019 ala altagas ltd tse ala price target set to c 23 00 by bmo capital markets stocks,0.0,0.0,0.0,Bearish,neutral
Mat Germain,Mat_Germain_,2019-11-14 10:38:19+00:00,nov 14 2019interesting portion of this ala stock watch altagas ltd canadian company headquarters in virginia stands to do fairly well from megapack sales and it s 1 yr trend looks to be headed in the right direction,0.0,0.0,0.0,Bearish,positive
AFT Dispatch & A2C Logistics,AFTvitaliy,2019-11-11 15:38:52+00:00,nov 11 2019altagas ltd tse ala what does its beta value mean for your portfolio yahoofinance traffic transportation shipping logistics follow aftvitaliy for trucking news,0.0,0.0,0.0,Bullish,neutral
Investingport,investingport,2019-11-11 07:25:08+00:00,nov 11 2019altagas ltd tse ala what does its beta value mean for your portfolio,0.0,0.0,0.0,Bullish,neutral
VertexOne,vertexgroup,2019-11-08 16:03:40+00:00,nov 8 2019we ve renewed our partnership with legacy customer altagas utilities inc aui for a cis replacement that will allow aui heritage gas ltd and pacific northern gas to standardize and support changing requirements in the provinces they serve learn more,0.0,1.0,1.0,Bullish,positive
Cory Morgan,CoryBMorgan,2019-11-03 23:24:51+00:00,nov 4 2019replying to corybmorgan,24.0,134.0,194.0,Bullish,neutral
MidEast Times,midetimes,2019-11-03 23:04:19+00:00,nov 4 2019altagas ltd atgff receives average recommendation of hold from brokerages stocks,0.0,0.0,0.0,Bullish,positive
Seeking Alpha,SeekingAlpha,2019-10-30 19:50:26+00:00,oct 30 2019 atgff altagas ltd 2019 q3 results earnings call presentation read more and get updates on any stock stockmarket markets economy,0.0,0.0,0.0,Bullish,neutral
Stockchase,stockchase,2019-10-28 18:24:11+00:00,oct 28 2019aurora cannabis altagas ltd and more earnings reports this week oct 28 nov 01,0.0,0.0,0.0,Bullish,neutral
marketexclusive,marketexclusive,2019-10-23 10:17:19+00:00,oct 23 2019 ala altagas ltd tse ala price target raised to c 22 00 by jpmorgan chase co stocks,0.0,0.0,1.0,Bullish,positive
MergerLinks,MergerLinks,2019-10-22 14:50:39+00:00,oct 22 2019congratulate jared green president and ceo from altagas ltd whose expertise made the happen mna mergerlinks connectingdealmakers,0.0,0.0,0.0,Bullish,neutral
AFT Dispatch & A2C Logistics,AFTvitaliy,2019-10-18 15:40:21+00:00,oct 18 2019altagas ltd s tse ala investment returns are lagging its industry,0.0,0.0,0.0,Bullish,negative
Regan Boychuk,RKBtoo,2019-10-16 20:03:14+00:00,oct 16 2019 butane and propane is already being shipped out of the region by rail to altagas ltd s new terminal in prince rupert and exported to asia,0.0,0.0,0.0,Bullish,neutral
MidEast Times,midetimes,2019-10-12 18:04:11+00:00,oct 12 2019altagas ltd atgff receives average recommendation of hold from brokerages stocks,0.0,0.0,0.0,Bullish,positive
Daily Political,dailypoliticaln,2019-10-12 18:04:10+00:00,oct 12 2019altagas ltd atgff receives average recommendation of hold from brokerages,0.0,0.0,0.0,Bullish,positive
NationTalk.ca,NationTalk,2019-10-10 15:25:42+00:00,oct 10 2019altagas ltd announces monthly dividend,0.0,0.0,0.0,Bullish,neutral
NationTalk.ca,NationTalk,2019-10-09 16:28:48+00:00,oct 9 2019altagas ltd to issue third quarter 2019 results on october 30 2019,0.0,0.0,0.0,Bullish,neutral
Ticker Report,TickerReport,2019-10-09 12:43:45+00:00,oct 9 2019analysts set altagas ltd atgff price target at 22 00,0.0,0.0,0.0,Bullish,neutral
NationTalk.ca,NationTalk,2019-09-30 15:43:05+00:00,sep 30 2019altagas ltd announces results of series g preferred share conversions and listing of series h preferred shares,0.0,0.0,0.0,Bullish,neutral
PFD Bot,pfdbot,2019-09-15 07:12:22+00:00,sep 15 2019alaskans own 24 019 shares of altagas ltd worth 316 250 02 it s in the utilities industry based in canada,0.0,0.0,0.0,Bullish,neutral
MidEast Times,midetimes,2019-09-14 20:25:03+00:00,sep 14 2019altagas ltd atgff given average recommendation of hold by brokerages stocks,0.0,0.0,0.0,Bullish,positive
Daily Political,dailypoliticaln,2019-09-14 20:25:01+00:00,sep 14 2019altagas ltd atgff given average recommendation of hold by brokerages,0.0,0.0,0.0,Bullish,positive
NationTalk.ca,NationTalk,2019-09-11 13:25:12+00:00,sep 11 2019altagas ltd announces monthly dividend,0.0,0.0,0.0,Bullish,neutral
Elly Shobeiri,EllyShobeiri,2019-09-11 08:45:04+00:00,sep 11 2019this dividend stock is still dividing energy investors the motley fool canada this dividend stock is still dividing energy investors the motley fool canada altagas ltd tsx ala is still a divisive stock for some energy investors however here s,0.0,0.0,0.0,Bullish,neutral
Cannabis Biz News,CannabisBizNews,2019-09-10 00:44:25+00:00,sep 10 2019share direction update on altagas ltd quant pi at 1 439915 clayton caller cannabis,0.0,0.0,0.0,Bullish,neutral
NationTalk.ca,NationTalk,2019-09-04 12:31:00+00:00,sep 4 2019altagas ltd announces dividend rates for series g and h preferred shares,0.0,0.0,0.0,Bullish,neutral
Crwe World,CrweWorld,2019-09-03 20:52:27+00:00,sep 3 2019altagas ltd announces dividend rates for series g and h preferred shares,0.0,0.0,0.0,Bullish,neutral
PFD Bot,pfdbot,2019-09-03 13:40:41+00:00,sep 3 2019alaskans own 24 019 shares of altagas ltd worth 316 250 02 it s in the utilities industry based in canada,0.0,0.0,0.0,Bullish,neutral
Jobs on Eluta.ca,eluta_jobs,2019-08-31 07:42:03+00:00,aug 31 2019temporary hyperion epm application support specialist altagas ltd calgary ab why work at altagas we re a leading energy infrastructure company with a footprint in some of north america s most strategic energy markets our strategy is simp jobs,0.0,0.0,0.0,Bearish,neutral
NationTalk.ca,NationTalk,2019-08-29 18:31:39+00:00,aug 29 2019altagas ltd provides notice of series g preferred shares conversion right,0.0,0.0,0.0,Bullish,neutral
Cannabis Biz News,CannabisBizNews,2019-08-24 03:14:23+00:00,aug 24 2019altagas ltd tsx ala s portfolio target weight hits 0 06050 after 4 45455 profit growth chander cannabis,0.0,0.0,0.0,Bullish,positive
Stockflare Canada,StockflareCA,2019-08-22 10:28:46+00:00,aug 22 2019 ala altagas ltd s price is 10 3 but the forecast earnings moved 0 1 over the last month,0.0,0.0,0.0,Bearish,negative
General Physics Lab,genphys,2019-08-20 22:34:53+00:00,aug 21 2019early moves to watch altagas ltd tsx toronto ala keep reading general physics laboratory gpl early moves to watch altagas ltd tsx toronto ala keep readingon monday august 19 2019 the company altagas ltd,0.0,0.0,0.0,Bullish,neutral
Stockflare Canada,StockflareCA,2019-08-16 12:44:15+00:00,aug 16 2019 ala altagas ltd s price is 5 7 but the forecast earnings moved 0 1 over the last week,0.0,0.0,0.0,Bearish,negative
Stockflare Canada,StockflareCA,2019-08-13 09:56:31+00:00,aug 13 2019 ala the forecast eps for altagas ltd has increased to 1 11 from 1 03 in the last week,0.0,0.0,0.0,Bullish,positive
SiteFocus,SiteFocusHQ,2019-08-01 20:55:02+00:00,aug 1 2019 atgff qualitative analysis of recent earnings identified altagas ltd otcpk atgff business focus on cad non core sale cad sale wgl cad sale san joaquin cad earnings sale cad debt,0.0,0.0,0.0,Bearish,neutral
Sonia SO the Lovely Aphrodite,SoniaAssociates,2019-08-01 12:50:15+00:00,aug 1 2019altagas ltd 2019 q2 results earnings call slides,0.0,0.0,0.0,Bullish,neutral
Seeking Alpha,SeekingAlpha,2019-08-01 12:22:12+00:00,aug 1 2019 atgff altagas ltd 2019 q2 results earnings call slides,0.0,0.0,0.0,Bullish,neutral
John K. Davies,renegadestyle,2019-08-01 12:12:27+00:00,aug 1 2019q2 results from altagas ltd just released and highlighted with normalized ebitda of 203 m a 22 per cent increase over same period 2018 and asset sale targets well on course ala,0.0,0.0,1.0,Bearish,positive
Stockflare Canada,StockflareCA,2019-07-31 10:35:16+00:00,jul 31 2019 ala altagas ltd has gained a star now a 4 star stock,0.0,0.0,0.0,Bullish,positive
PFD Bot,pfdbot,2019-07-24 16:18:27+00:00,jul 24 2019alaskans own 24 019 shares of altagas ltd worth 316 250 02 it s in the utilities industry based in canada,0.0,0.0,1.0,Bullish,neutral
Stockflare Canada,StockflareCA,2019-07-23 10:01:15+00:00,jul 23 2019 ala altagas ltd current price of 20 82 is now higher than the target price of 20 38,0.0,0.0,0.0,Bullish,positive
汪海川,wang_haichuan,2019-07-22 17:45:07+00:00,jul 22 2019altagas ltd ala 2009 12 2014 5 50 2018 14 10 20,1.0,0.0,0.0,Bearish,neutral
Shared Value Solutions,SharedValueCA,2019-07-13 11:57:47+00:00,jul 13 2019u s equity firms first nations buy ridley terminals from federal government 10 will be owned by a limited partnership of the lax kw alaams band and the metlakatla first nation altagas ltd began exporting propane from the island this spring,1.0,4.0,0.0,Bullish,neutral
Shale Daily,shaledaily,2019-07-12 17:52:51+00:00,jul 12 2019the canadian naturalgas industry has sailed into overseas markets for the first time with propane shipped from an export terminal erected on the pacific coast of british columbia at prince rupert by calgary based altagas ltd canada read more,0.0,0.0,0.0,Bullish,positive
NationTalk.ca,NationTalk,2019-07-10 19:51:47+00:00,jul 10 2019altagas ltd announces monthly dividend,0.0,0.0,0.0,Bullish,neutral
Knight Patriot,akight78,2019-07-08 16:32:19+00:00,jul 8 2019replying to akight78,1.0,0.0,0.0,Bullish,neutral
Crwe World,CrweWorld,2019-07-08 11:56:58+00:00,jul 8 2019altagas canada inc announces progress to reactivate capacity on pacific northern gas ltd s western transmission pip,0.0,0.0,0.0,Bullish,positive
Newsfile,newsfile_corp,2019-07-08 11:48:23+00:00,jul 8 2019altagas canada inc announces progress to reactivate capacity on pacific northern gas ltd s western transmission pipeline full story aci ca agaaf otc otcmarkets otcstocks tsx energy oil oilandgas investing,0.0,0.0,0.0,Bullish,positive
Sulpetro,sulpetro,2019-07-05 19:07:59+00:00,jul 5 2019altagas ltd opened canada s first propane export terminal on ridley island about 10 minutes south of prince rupert b c the canadian,0.0,0.0,2.0,Bullish,positive
MoonX,MoonX555,2019-07-03 13:34:51+00:00,jul 3 2019 altagas ltd a calgary based power and naturalgas supplier led gains this year returning 20 canadian natural resources limited s note due 2062 was the second best performer returning 18 8,0.0,0.0,0.0,Bearish,positive
EnerGenius Technologies Pvt Ltd,EnergeniusLtd,2019-06-13 20:10:29+00:00,jun 13 2019 canada to secure bigger share of asian lpg market with new terminal zoomimage courtesy altagas with the recent launch of canada s first marine export facility for propane the country is set to attract a g energenius pvt ltd,0.0,0.0,0.0,Bullish,positive
Stockflare Canada,StockflareCA,2019-06-13 10:25:57+00:00,jun 13 2019 ala altagas ltd has gained a star now a 4 star stock,0.0,0.0,0.0,Bullish,positive
NationTalk.ca,NationTalk,2019-06-10 18:37:36+00:00,jun 10 2019altagas ltd announces monthly dividend,0.0,0.0,0.0,Bullish,neutral
Sean Kingsley,Canuckoholic,2019-06-07 20:47:50+00:00,jun 7 2019can you spot the ameinthefield swag at the altagas ltd facilities in the heart of the goldentriangle hint safety first is one of our mottos bcminex british columbia,0.0,0.0,1.0,Bullish,neutral
Diversity and Inclusion in the Boardroom,Board_Diversity,2019-06-05 23:09:13+00:00,jun 6 2019rt broadrooms aecon group inc appoints deborah s stein fmr cfo altagas ltd and john w brace fmr ceo northland power inc to board womenonboards womenleaders broadrooms femaleexecutive boarddiversity,0.0,0.0,0.0,Bearish,neutral
excellencia,excellencia_ltd,2019-06-05 22:05:31+00:00,jun 6 2019rt jdrurypartners aecon group inc adds deborah s stein fmr cfo altagas ltd and john w brace fmr ceo northland power inc to board are corpgov,0.0,0.0,0.0,Bearish,neutral
Broadrooms,Broadrooms,2019-06-05 21:15:19+00:00,jun 5 2019aecon group inc appoints deborah s stein fmr cfo altagas ltd and john w brace fmr ceo northland power inc to board womenonboards womenleaders broadrooms femaleexecutive boarddiversity,0.0,0.0,0.0,Bearish,neutral
JamesDruryPartners,JDruryPartners,2019-06-05 20:53:10+00:00,jun 5 2019aecon group inc adds deborah s stein fmr cfo altagas ltd and john w brace fmr ceo northland power inc to board are corpgov,0.0,0.0,0.0,Bearish,neutral
WGL,WGLanswers,2019-06-05 14:00:25+00:00,jun 5 2019as part of our merger with altagas ltd our customers will receive nearly 140m in benefits read more about the merger commitments here,0.0,1.0,1.0,Bullish,positive
SIAnalystWire,AnalystWire,2019-06-03 09:18:45+00:00,jun 3 2019industrial securities upgrades altagas ltd ala cn atgff to buy,0.0,0.0,0.0,Bullish,neutral
EnerGenius Technologies Pvt Ltd,EnergeniusLtd,2019-05-31 18:31:19+00:00,may 31 2019 canada opens 1st marine lpg export terminal zoomimage courtesy altagas ridley island propane export terminal ripet the first marine export facility for propane in canada has energenius pvt ltd,0.0,0.0,0.0,Bullish,positive
Stockflare Canada,StockflareCA,2019-05-31 11:48:24+00:00,may 31 2019 ala altagas ltd has gained a star now a 3 star stock,0.0,0.0,0.0,Bullish,positive
CanadianShipper,CanadianShipper,2019-05-29 16:30:13+00:00,may 29 2019 altagas ltd celebrated the grand opening of its ridley island propane export terminal ripet located in prince rupert the first marine export facility for propane in canada,0.0,0.0,0.0,Bullish,positive
John Lawlor,jrlawlor01,2019-05-15 17:17:10+00:00,may 15 2019why altagas ltd tsx ala could double in price investing motleyfool,0.0,0.0,0.0,Bullish,positive
Stockflare Canada,StockflareCA,2019-05-14 10:47:19+00:00,may 14 2019 ala altagas ltd is now forecast to report more earnings than dividends previously the forecast earnings were not sufficient to cover the expected dividend payment,0.0,0.0,0.0,Bullish,negative
Stockflare Canada,StockflareCA,2019-05-14 10:47:18+00:00,may 14 2019 ala altagas ltd has gained a star now a 4 star stock,0.0,0.0,0.0,Bullish,positive
Money Making Articles Hot Stuff,mmahotstuff1,2019-05-12 14:15:26+00:00,may 12 2019are analysts bearish altagas ltd ala after last week,0.0,0.0,0.0,Bullish,negative
Money Making Articles Hot Stuff,mmahotstuff1,2019-05-11 10:37:23+00:00,may 11 2019altagas ltd ordinary shares canada atgff has increase in shorts,0.0,0.0,0.0,Bullish,positive
Motley Fool Canada,TheMotleyFoolCA,2019-05-10 17:07:00+00:00,may 10 2019brand new investing advice and tips for canadians why altagas ltd tsx ala could double in price,0.0,0.0,0.0,Bullish,neutral
StopAltonGas,StopAltonGas,2019-05-10 13:09:56+00:00,may 10 2019 a spike of warming over the next 20 years fr leaked methane cannot be afforded even modest releases from fracking operations in alberta where alton gas parent company altagasltd is located makes the methane we re burning much dirtier than advertised,0.0,8.0,8.0,Bullish,negative
Stockflare Canada,StockflareCA,2019-05-09 09:22:58+00:00,may 9 2019 ala the forecast eps for altagas ltd has increased to 0 98 from 0 92 in the last week,0.0,0.0,0.0,Bullish,positive
Motley Fool Canada,TheMotleyFoolCA,2019-05-05 00:01:00+00:00,may 5 2019brand new investing advice and tips for canadians long term investors altagas ltd tsx ala is starting to look promising,0.0,0.0,0.0,Bullish,neutral
Pamm Advisor,PammAdvisor,2019-05-04 08:51:08+00:00,may 4 2019altagas q1 2019 validates our bullish stance altagas ltd otcmkts atgff,0.0,0.0,0.0,Bullish,positive
NationTalk.ca,NationTalk,2019-05-03 14:41:37+00:00,may 3 2019altagas ltd announces election of directors,0.0,0.0,0.0,Bullish,neutral
Earnings Transcripts,earnings_transc,2019-05-03 01:01:28+00:00,may 3 2019altagas ltd 2019 q1 results earnings call slides,0.0,0.0,0.0,Bullish,neutral
SiteFocus,SiteFocusHQ,2019-05-02 21:26:46+00:00,may 2 2019 atgff qualitative analysis of recent earnings identified altagas ltd otcpk atgff business focus on capital debt capital risk capital growth blythe california randy crawford,0.0,0.0,0.0,Bearish,neutral
Earnings Transcripts,earnings_transc,2019-05-02 20:11:28+00:00,may 2 2019altagas ltd 2019 q1 results earnings call slides,0.0,0.0,0.0,Bullish,neutral
Seeking Alpha,SeekingAlpha,2019-05-02 19:39:04+00:00,may 2 2019 atgff altagas ltd 2019 q1 results earnings call slides,0.0,0.0,0.0,Bullish,neutral
汪海川,wang_haichuan,2019-05-02 16:16:50+00:00,may 2 2019 ala ca altagas ltd 5 50 20,1.0,0.0,0.0,Bearish,neutral
Shades of Green,NSShadesofGreen,2019-04-30 11:16:13+00:00,apr 30 2019check out this billboard created by christibelcourt and that s up near the neptunetheatre here in kjipuktuk halifax take note stephenmcneil ns environment altagasltd waterislife fightenvironmentalracism stopaltongas,0.0,5.0,6.0,Bullish,neutral
SurvivalGear,SurvivalTopGear,2019-04-24 18:03:13+00:00,apr 24 2019pounding the pavement on shares of camping world holdings inc nyse cwh altagas ltd tsx ala riverdale standard via survivaltopgear camping,0.0,0.0,0.0,Bullish,neutral
Julia Ann Landry,Jewelanland,2019-04-15 13:59:07+00:00,apr 15 2019altagas s planned natural gas storage project will produce brine with salinity levels six times higher than what s considered harmful to fish according to newly released documents altagas ltd,2.0,0.0,0.0,Bullish,neutral
Barbara Low,BarbaraXLow,2019-04-10 21:21:52+00:00,apr 10 2019replying to folksplosion,0.0,3.0,12.0,Bullish,neutral
NationTalk.ca,NationTalk,2019-04-10 16:42:53+00:00,apr 10 2019altagas ltd announces monthly dividend,0.0,0.0,0.0,Bullish,neutral
kreviewer,kreviewer1,2019-04-10 13:33:06+00:00,apr 10 2019altagas ltd ordinary shares canada atgff shorts rose by 17 51,0.0,0.0,0.0,Bullish,positive
NationTalk.ca,NationTalk,2019-04-09 15:42:41+00:00,apr 9 2019altagas ltd to issue first quarter 2019 results on may 2 2019,0.0,0.0,0.0,Bullish,neutral
Canada Energy Regulator,CER_REC,2019-04-08 16:00:50+00:00,apr 8 2019 neb publishes final audit reports for emera brunswick pipeline company ltd montreal pipe line limited and altagas,0.0,0.0,0.0,Bullish,neutral
Crwe World,CrweWorld,2019-04-08 12:55:42+00:00,apr 8 2019altagas ltd to issue first quarter 2019 results on may 2 2019,0.0,0.0,0.0,Bullish,neutral
REurope,reurope_stock,2019-04-05 18:26:50+00:00,apr 5 2019how analysts rated altagas ltd ala last week,0.0,0.0,0.0,Bullish,neutral
Money Making Articles Hot Stuff,mmahotstuff1,2019-04-05 17:36:17+00:00,apr 5 2019what will happen to altagas ltd ordinary shares canada atgff next the stock has increase in shorts,0.0,0.0,0.0,Bullish,neutral
WhatsOnThorold,whatsonthorold2,2019-04-05 17:36:15+00:00,apr 5 2019altagas ltd ordinary shares canada atgff sellers increased by 17 51 their shorts,0.0,0.0,0.0,Bullish,positive
kreviewer,kreviewer1,2019-04-04 02:22:02+00:00,apr 4 2019altagas ltd ala soared 2 5 on apr 3,0.0,0.0,0.0,Bullish,neutral
DH,DividendHawk,2019-03-27 21:25:01+00:00,mar 27 2019altagas ltd via spbrunner,0.0,0.0,0.0,Bullish,neutral
Susan Brunner,spbrunner,2019-03-27 20:41:48+00:00,mar 27 2019altagas ltd tsx ala otc atgff stocks ala ca atgff dividend paying utility ss,0.0,0.0,0.0,Bearish,neutral
HiNewUlm,UlmHi,2019-03-24 18:00:07+00:00,mar 24 2019citizens financial services inc czfs analysts see 1 35 eps shorts at altagas ltd ordinary shares canada atgff raised by 17 51,0.0,0.0,0.0,Bullish,positive
Motley Fool Canada,TheMotleyFoolCA,2019-03-24 00:29:00+00:00,mar 24 2019brand new investing advice and tips for canadians tfsa investors which is the better buy tc pipelines lp tsx trp or altagas ltd tsx ala,0.0,0.0,1.0,Bullish,neutral
REurope,reurope_stock,2019-03-23 21:32:10+00:00,mar 23 2019analysts take a look at altagas ltd ala having this to say,0.0,0.0,0.0,Bullish,neutral
Oil & Gas,ogpnews,2019-03-22 17:42:34+00:00,mar 22 2019 altagasltd founder and chair to step down after 25 years oilandgas,0.0,0.0,0.0,Bullish,neutral
Money Making Articles Hot Stuff,mmahotstuff1,2019-03-20 03:22:07+00:00,mar 20 2019analyst at j p morgan reiterated the altagas ltd atgff hold rating they ve had,0.0,0.0,0.0,Bearish,neutral
WhatsOnThorold,whatsonthorold2,2019-03-20 03:21:41+00:00,mar 20 2019why j p morgan has just restated their hold rating for altagas ltd atgff shares,0.0,0.0,0.0,Bullish,neutral
REurope,reurope_stock,2019-03-20 03:20:48+00:00,mar 20 2019analyst at j p morgan reconfirmed altagas ltd atgffstock rating as a hold,0.0,0.0,0.0,Bullish,neutral
HiNewUlm,UlmHi,2019-03-19 18:35:16+00:00,mar 19 2019altagas ltd atgff hold rating kept at j p morgan virtu financial class a virt si increased by 22 17,0.0,0.0,0.0,Bullish,positive
Money Making Articles Hot Stuff,mmahotstuff1,2019-03-14 11:22:54+00:00,mar 14 2019a reversal for altagas ltd ordinary shares canada atgff is not near the stock has rise in shorts,0.0,0.0,0.0,Bullish,neutral
WhatsOnThorold,whatsonthorold2,2019-03-14 11:22:48+00:00,mar 14 2019today altagas ltd ordinary shares canada atgff reported increase in shorted shares,0.0,0.0,0.0,Bullish,negative
REurope,reurope_stock,2019-03-14 11:22:37+00:00,mar 14 2019altagas ltd ordinary shares canada atgff stock is shorted more,0.0,0.0,0.0,Bullish,negative
kreviewer,kreviewer1,2019-03-13 18:52:55+00:00,mar 13 201917 51 more altagas ltd ordinary shares canada atgff short interest,0.0,0.0,0.0,Bullish,neutral
Newsbeat Live,newsbeatlive,2019-03-13 14:37:46+00:00,mar 13 2019create your own 15 6 yield with altagas ltd tsx ala newsbeatlive,0.0,0.0,0.0,Bullish,neutral
Money Making Articles Hot Stuff,mmahotstuff1,2019-03-06 20:26:11+00:00,mar 6 2019altagas ltd ordinary shares canada atgff shorted shares increased by 17 51,0.0,0.0,0.0,Bullish,positive
Money Making Articles Hot Stuff,mmahotstuff1,2019-03-05 13:02:51+00:00,mar 5 2019is there a bearish outlook for altagas ltd ala this week,0.0,0.0,0.0,Bullish,negative
YomiBlog,BlogYomi,2019-03-05 10:49:16+00:00,mar 5 2019woodstock has trimmed ubiquiti networks ubnt stake altagas ltd ordinary shares canada atgff shorts raised by 4 52,0.0,0.0,0.0,Bullish,positive
Stockflare Canada,StockflareCA,2019-03-04 09:59:34+00:00,mar 4 2019 ala altagas ltd s forecast earnings moved 20 0 over the last week but the price is 8 4 it s pe ratio is now 17x earnings,0.0,0.0,0.0,Bearish,neutral
Money Making Articles Hot Stuff,mmahotstuff1,2019-03-03 04:38:02+00:00,mar 3 2019analyst at desjardins maintained the altagas ltd atgff hold rating they ve had,0.0,0.0,0.0,Bearish,neutral
WhatsOnThorold,whatsonthorold2,2019-03-03 04:37:37+00:00,mar 3 2019desjardins maintains its hold rating on altagas ltd atgff shares today,0.0,0.0,0.0,Bullish,neutral
REurope,reurope_stock,2019-03-03 04:36:47+00:00,mar 3 2019desjardins keeps the hold rating they ve had for altagas ltd atgff shares,0.0,0.0,0.0,Bullish,neutral
Money Making Articles Hot Stuff,mmahotstuff1,2019-03-02 12:50:33+00:00,mar 2 2019 0 57 eps expected for altagas ltd ala,0.0,0.0,0.0,Bullish,positive
HiNewUlm,UlmHi,2019-03-01 19:39:50+00:00,mar 1 2019national bank reiterates altagas ltd atgff s hold rating associated banc corp has lowered price t rowe group trow stake,0.0,0.0,0.0,Bullish,negative
HiNewUlm,UlmHi,2019-03-01 19:39:05+00:00,mar 1 2019altagas ltd atgff hold rating reiterated at raymond james highstreet asset management has decreased walmart wmt stake,0.0,0.0,0.0,Bullish,negative
WhatsOnThorold,whatsonthorold2,2019-03-01 14:09:45+00:00,mar 1 2019altagas ltd ala analysts see 0 57 eps,0.0,0.0,0.0,Bullish,negative
kreviewer,kreviewer1,2019-03-01 13:23:50+00:00,mar 1 2019anticipated 0 57 eps for altagas ltd ala as of march 7,0.0,0.0,0.0,Bullish,neutral
HiNewUlm,UlmHi,2019-03-01 11:17:03+00:00,mar 1 2019altagas ltd ala eps estimated at 0 57 hitchwood capital management lp raised its salesforce com crm holding,0.0,0.0,0.0,Bullish,neutral
Stockflare Canada,StockflareCA,2019-03-01 10:42:05+00:00,mar 1 2019 ala the forecast dividend for altagas ltd has decreased to 1 0 per share from 2 17 in the last week,0.0,0.0,0.0,Bearish,negative
Stockflare Canada,StockflareCA,2019-03-01 10:42:04+00:00,mar 1 2019 ala altagas ltd is now forecast to report more earnings than dividends previously the forecast earnings were not sufficient to cover the expected dividend payment,0.0,0.0,0.0,Bullish,negative
Stockflare Canada,StockflareCA,2019-03-01 10:42:03+00:00,mar 1 2019 ala altagas ltd has gained a star now a 4 star stock,0.0,0.0,0.0,Bullish,positive
Stockflare Canada,StockflareCA,2019-03-01 10:42:00+00:00,mar 1 2019 ala the forecast eps for altagas ltd has increased to 1 01 from 0 85 in the last week,0.0,0.0,0.0,Bullish,positive
Stockflare Canada,StockflareCA,2019-03-01 10:42:00+00:00,mar 1 2019 ala the dividend per share of altagas ltd is now forecast to decline,0.0,0.0,0.0,Bullish,neutral
WhatsOnThorold,whatsonthorold2,2019-02-25 20:25:54+00:00,feb 25 2019altagas ltd ala eps estimated at 0 57,0.0,0.0,0.0,Bullish,neutral
YomiBlog,BlogYomi,2019-02-25 14:28:22+00:00,feb 25 2019 0 57 eps expected for altagas ltd ala darling international has 0 96 sentiment,0.0,0.0,0.0,Bullish,neutral
Money Making Articles Hot Stuff,mmahotstuff1,2019-02-24 17:29:36+00:00,feb 24 2019analysts see 0 57 eps for altagas ltd ala,0.0,0.0,0.0,Bullish,neutral
Money Making Articles Hot Stuff,mmahotstuff1,2019-02-22 21:59:17+00:00,feb 22 2019altagas ltd ala analysts see 0 57 eps,0.0,0.0,0.0,Bullish,neutral
kreviewer,kreviewer1,2019-02-22 20:02:35+00:00,feb 22 2019 0 57 eps expected for altagas ltd ala as of march 7,0.0,0.0,0.0,Bullish,neutral
rick koechl,KoechlRick,2019-02-22 16:40:32+00:00,feb 22 2019replying to norm farrell,1.0,0.0,0.0,Bullish,neutral
Money Making Articles Hot Stuff,mmahotstuff1,2019-02-22 00:44:50+00:00,feb 22 2019altagas ltd ala eps estimated at 0 57,0.0,0.0,0.0,Bullish,neutral
kreviewer,kreviewer1,2019-02-21 22:29:22+00:00,feb 21 2019on march 7 the eps for altagas ltd ala expected at 0 57,0.0,0.0,0.0,Bearish,neutral
Money Making Articles Hot Stuff,mmahotstuff1,2019-02-21 01:33:55+00:00,feb 21 2019eps for altagas ltd ala expected at 0 57,0.0,0.0,0.0,Bullish,neutral
REurope,reurope_stock,2019-02-21 01:33:45+00:00,feb 21 2019analysts see 0 57 eps for altagas ltd ala,0.0,0.0,0.0,Bullish,neutral
YomiBlog,BlogYomi,2019-02-20 18:45:43+00:00,feb 20 2019altagas ltd ala analysts see 0 57 eps blackrock floating rate income strategies fund fra has 1 68 sentiment,0.0,0.0,0.0,Bullish,neutral
Stockflare Canada,StockflareCA,2019-02-20 09:28:41+00:00,feb 20 2019 ala altagas ltd has fallen to a 2 star rating here is a list of its peers that are 4 star stocks,0.0,0.0,0.0,Bearish,negative
Stockflare Canada,StockflareCA,2019-02-20 09:28:41+00:00,feb 20 2019 ala altagas ltd has lost a star now a 2 star stock,0.0,0.0,0.0,Bullish,negative
WhatsOnThorold,whatsonthorold2,2019-02-20 03:10:34+00:00,feb 20 2019 0 57 eps expected for altagas ltd ala,0.0,0.0,0.0,Bullish,positive
REurope,reurope_stock,2019-02-20 03:10:16+00:00,feb 20 2019altagas ltd ala analysts see 0 57 eps,0.0,0.0,0.0,Bullish,negative
kreviewer,kreviewer1,2019-02-20 00:37:46+00:00,feb 20 2019analysts see 0 57 eps for altagas ltd ala as of march 7,0.0,0.0,0.0,Bullish,neutral
WhatsOnThorold,whatsonthorold2,2019-02-19 15:03:31+00:00,feb 19 2019altagas ltd ordinary shares canada atgff just reported increased shorts,0.0,0.0,0.0,Bullish,positive
WhatsOnThorold,whatsonthorold2,2019-02-19 01:48:22+00:00,feb 19 2019analysts see 0 57 eps for altagas ltd ala,0.0,0.0,0.0,Bullish,neutral
