User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
Moneyweb News,Moneyweb,2024-02-21 05:50:12+00:00,feb 21today on the moneywebnow podcast with simonpb analysis of results from bhp group and why you may need to reduce your us equity exposure download podcast,0.0,1,3,Bullish,neutral
CommSec,CommSec,2024-02-21 01:44:03+00:00,feb 21miners retreated as much as 2 8 to hit its lowest level since october 25 after iron ore futures fell overnight bhp group bhp fortescue fmg and rio tinto rio shed between 2 7 and 3 7 respectively,0.0,2,3,Bullish,negative
BeeBeeAI,BeeBee_AI23,2024-02-21 01:00:00+00:00,feb 21 earnings alert for feb 20 wmt walmart hd home depot hsbc hsbc holdings panw palo alto networks bhp bhp group bcs barclays mdt medtronic psa public storage keys keysight technologies show more,0.0,0,1,Bearish,neutral
Laurentiu B .,laurbjn,2024-02-20 23:34:07+00:00,feb 21the changing nature of china s commodity demand is neatly encapsulated by the latest results of bhp group the world s biggest mining company and a major supplier to the top global buyer of iron ore coal and copper,0.0,0,1,Bullish,positive
Minería Hoy,MineriaHoyPeru,2024-02-20 14:58:06+00:00,feb 20bhp group reporta beneficio estable en el primer semestre pero prev mayores costos por inflaci n global lee m s bhpgroup inflaci nglobal resultadosfinancieros,0.0,0,0,Bullish,neutral
finqube,finqube,2024-02-20 12:06:00+00:00,feb 20happy bhp group bhp earnings day q4 non gaap eps est 1 19 yoy 7 q4 revenue est 19 49 billion yoy 13 roic 21 43 net margin 24 40 3y expected growth 1 22 quality score show more,0.0,0,2,Bullish,neutral
横田 淳,fitzsimmons151,2024-02-20 10:53:30+00:00,feb 20on tuesday bhp group reported a first half underlying profit that slightly surpassed analysts expectations the company attributed this positive performance to robust iron ore prices and also noted that the impacts of inflation were diminishing,15.0,0,10,Bullish,positive
PatronusPartnersLtd,PatronusLtd,2024-02-20 09:13:02+00:00,feb 20today we discuss results from hotel group ihg and miner bhp group,0.0,0,0,Bullish,neutral
CommSec,CommSec,2024-02-20 09:10:00+00:00,feb 20 video bhp group bhp half year result a flat result in challenging times,1.0,0,5,Bullish,negative
Bloomberg Technoz,BloombergTZ,2024-02-20 08:53:33+00:00,feb 20pasokan nikel dunia berlimpah bikin laba bhp group anjlok 86,0.0,0,0,Bullish,neutral
Usa Jaun News,UsaJaunNews,2024-02-20 08:16:48+00:00,feb 20bhp trims payouts as nickel glut and dam disaster wipes billions from bottom line tuesday 20 february 2024 tuesday 20 february 2024 8 05 am bhp saw first half net income slump 86 per cent bhp group has watered down its dividend after a stee,0.0,0,0,Bullish,negative
Investor-SMS,InvestorSMS,2024-02-20 07:53:10+00:00,feb 20bhp group wichtige volkswirtschaften kommen nicht in fahrt,0.0,0,0,Bearish,neutral
The Dude,Redpanda73,2024-02-20 07:44:29+00:00,feb 20 bhp bhp group hy numbers broadly in line dividend better positive outlook for china and india trading 1 in aus,0.0,0,0,Bullish,positive
TimBukOne Charts,TimBukOneCharts,2024-02-20 06:35:06+00:00,feb 20 bhpgroup jsebhg has issued a market related announcement,0.0,1,0,Bullish,neutral
TimBukOne SENS,TimBukOneSENS,2024-02-20 06:33:34+00:00,feb 20 bhpgroup jsebhg sens pdf,0.0,0,0,Bullish,neutral
aktien.guide,aktien_guide,2024-02-20 06:30:00+00:00,feb 20 anstehende quartalszahlen f r heute 20 02 2024 wmt walmart hd home depot o realty income psa public storage bhp bhp group,0.0,2,13,Bullish,neutral
TimBukOne,TimBukOne,2024-02-20 06:01:12+00:00,feb 20 jse trading stats 19 02 2024 redefineproperties naspers bhpgroup growthpoint angloamerican anheuserbusch,0.0,2,1,Bullish,neutral
BBCVIRAL.COM,pivxcoin,2024-02-20 02:40:06+00:00,feb 20bhp half year profit beats expectations inflation impact recedes bhp group logged first half underlying profit that slightly beat expectations buoyed by strong iron ore prices and said inflationary impacts were receding,0.0,0,0,Bullish,positive
El Dia Noticiario,ElDiaNoticiario,2024-02-20 01:22:03+00:00,feb 20bhp pares midyear payout after net profit fall flat earnings bhp group dialed back its dividend on tuesday as the world s biggest miner reported a steep fall in,0.0,0,0,Bearish,negative
CommSec,CommSec,2024-02-20 01:06:23+00:00,feb 20the mining sector retreated 0 6 with rio tinto rio and fortescue fmg losing 0 8 and 0 4 respectively bhp group bhp lost 0 5 after the world s largest listed miner said its first half underlying profit was largely unchanged from a year earlier but flagged higher costs,0.0,0,1,Bullish,negative
PiQ,PiQSuite,2024-02-19 21:53:45+00:00,feb 19 bhp reports flat first half underlying profit warns of inflation impact full story bhp group said its first half underlying profit was largely unchanged from a year ago on tuesday citing strong revenue generation but warned the lagged effect of show more,5.0,0,3,Bullish,negative
Andy Vermaut,AndyVermaut,2024-02-19 23:49:09+00:00,feb 20andy vermaut shares bhp reports steep fall in first half net profit bhp group reported an 86 drop in first half net profit as it wrote down the value of its nickel operations and set aside more cash to cover costs associated with the 2015 thank you,0.0,0,0,Bearish,negative
Markets News,MarketsDotNews,2024-02-20 01:06:16+00:00,feb 20taiwan defense ministry reports 11 chinese air force planes cross median line of taiwan strait in 24 hours bhp group reports 86 drop in first half net profit due to write downs and increased cash reserves for samarco disaster,1.0,1,1,Bullish,negative
CommSec,CommSec,2024-02-19 21:31:05+00:00,feb 19bhp group bhp said its first half underlying profit was largely unchanged from a year ago on tuesday citing strong revenue generation and disciplined cost control,0.0,1,3,Bullish,positive
CommSec,CommSec,2024-02-19 21:26:55+00:00,feb 19 bhp bhp revenue up 6 to us 27 232m profit after taxation attributable to the members of the bhp group down 86 to us 927m underlying attributable profit us 6 6 billion dividend us72c share ausecon auspol commsec commsec reportingseason earningsseason,0.0,3,10,Bullish,positive
sureshgeorge,sureshgeorge,2024-02-18 13:35:08+00:00,feb 18 climatechange nature naturalresources marketeconomics globestrategy greenpeaceexxon mobil profits are 36bn zijin mining group profits are 28 43 bn shell profits are 28 2 bn totalenergies profits are 21 4 bn vale profits are 16 17 bn bhp group profits are 14 1 bn,1.0,0,0,Bearish,neutral
Transcript Daily,TranscriptDaily,2024-02-18 06:18:54+00:00,feb 18bhp group bhp to release quarterly earnings on tuesday,0.0,0,0,Bullish,neutral
Moose,SimplyOneMoOsE,2024-02-17 21:42:55+00:00,feb 17important data and thoughts for the week 2 18 24 monday 2 19 24 markets closed due to us holiday president s day notable earnings bhp bhp group after hours tuesday 2 20 24 us leading index jan multiple treasury auctions notable earn show more,0.0,1,0,Bearish,neutral
Comunálisis,Comunalisis,2024-02-17 20:40:42+00:00,feb 17replying to comunalisis,1.0,0,0,Bullish,neutral
sureshgeorge,sureshgeorge,2024-02-17 18:23:27+00:00,feb 17replying to sureshgeorge,0.0,0,0,Bullish,neutral
𝙱𝚕𝚊𝚌𝚔𝚕𝚎𝚍𝚐𝚎 𝚊𝚏𝚝𝚎𝚛 𝚑𝚘𝚞𝚛𝚜,KohSongCapital,2024-02-17 10:17:56+00:00,feb 17 weak nickel prices have forced australia s high cost producers to announce several writedowns and restructures and analysts said last month it will force a rethink by top global miner bhp group on its nickel strategy this year mining,0.0,0,0,Bullish,negative
Usa Jaun News,UsaJaunNews,2024-02-17 06:07:05+00:00,feb 17western australia offers royalty relief to struggling nickel producers by reuters reuters file photo a ton of nick reuters file photo a ton of nickel powder made by bhp group sits in a warehouse at its nickel west division south of perth,1.0,0,3,Bullish,neutral
TimBukOne,TimBukOne,2024-02-17 06:03:14+00:00,feb 17 jse trading stats 16 02 2024 redefineproperties naspers bhpgroup synergyb firstrand anheuserbusch,2.0,0,0,Bullish,neutral
Nikkei Asia,NikkeiAsia,2024-02-16 15:44:10+00:00,feb 16rail workers for australian mining giant bhp group have canceled a planned strike after the two sides reached an agreement that would raise wages by 20 over four years,0.0,1,4,Bullish,negative
Shaun Murison,ShaunMurison_IG,2024-02-16 11:52:44+00:00,feb 16bhp group price targets ratings after impairments and provisions news image ig tipranks igcom igaus igsouthafrica,0.0,0,1,Bullish,neutral
TimBukOne,TimBukOne,2024-02-16 06:04:12+00:00,feb 16 jse trading stats 15 02 2024 copper360 naspers bhpgroup firstrand anheuserbusch,0.0,0,0,Bullish,neutral
CommSec,CommSec,2024-02-16 01:43:46+00:00,feb 16the heavyweight mining sector gained 1 1 their biggest intraday jump since february 7 top miners bhp group bhp rio tinto rio fortescue fmg gained 0 7 1 1 and 0 8 respectively,0.0,0,6,Bullish,positive
V.O.H,Knot73211261,2024-02-15 22:46:51+00:00,feb 15australia s bhp faces strike from iron ore freight train drivers mining giant bhp group s iron ore operations in the state of western australia face a strike by freight train workers that is set to start friday,0.0,2,2,Bullish,negative
Roger,Roger6Murray,2024-02-15 14:59:08+00:00,feb 15 bhp uk earnings season is in full swing companies like natwest segro and bhp group are dropping their results get ready for some financial fireworks earningsseason profitparade,0.0,0,0,Bullish,negative
buysellsignals,selltipsdotcom,2024-02-15 13:21:13+00:00,feb 15bhp group bhp gbx2 338 0 drops to four month low gbx33 1 4,0.0,0,0,Bullish,negative
Tony,JsoTony,2024-02-15 09:12:25+00:00,feb 15replying to josephcjohns,1.0,1,2,Bullish,neutral
TimBukOne Charts,TimBukOneCharts,2024-02-15 09:04:07+00:00,feb 15 bhpgroup jsebhg has issued a market related announcement,1.0,0,0,Bullish,neutral
TimBukOne SENS,TimBukOneSENS,2024-02-15 09:03:07+00:00,feb 15 bhpgroup jsebhg sens pdf,0.0,0,0,Bullish,neutral
Reuters Asia,ReutersAsia,2024-02-15 08:30:00+00:00,feb 15watch bhp group will record another 3 2 billion impairment in relation to its brazilian samarco dam failure and a 2 5 billion impairment charge for its western australia nickel business the world s biggest listed miner said,0.0,0,2,Bullish,negative
WACONZY MUSIC,Waconzy,2024-02-15 08:16:55+00:00,feb 15 buy tiktok real followers buy tik tok followers tiktok buy tiktok real like followers buy followers twitter instagram tiktok youtube followers dm waconzy bhp group will record another 3 2,0.0,0,0,Bullish,positive
Reuters,Reuters,2024-02-15 08:15:00+00:00,feb 15bhp group will record another 3 2 billion impairment in relation to its brazilian samarco dam failure and a 2 5 billion impairment charge for its western australia nickel business the world s biggest listed miner said,1.0,10,14,Bullish,negative
Smalltalkdaily Research,smalltalkdaily,2024-02-15 07:40:03+00:00,feb 15iron ore price been flat steady at us 129 02 r2 454 a ton due to the extended period of the chinese new lunar new year that ends 20th industry re commences train drivers at bhp group s pilbara iron ore operations in western australia have voted to strike on friday for 24 show more,0.0,0,0,Bullish,negative
Finans Gündem,finansgundemcom,2024-02-15 06:44:13+00:00,feb 15madencilik devi bhp de 5 7 milyar dolarl k zarar maden madencilik irket bhpgroup bhp,0.0,1,1,Bullish,neutral
WeeklyFinanceNews.Online,Wfinancenews,2024-02-15 06:24:20+00:00,feb 15bhp announces 5 7 billion charges in first half for nickel operations and samarco dam failure stock falls bhpgroup miningnew,0.0,0,0,Bullish,negative
TimBukOne,TimBukOne,2024-02-15 06:02:20+00:00,feb 15 jse trading stats 14 02 2024 redefineproperties naspers bhpgroup sibanyestillwater prosus anheuserbusch,0.0,0,0,Bullish,neutral
Nikkei Asia,NikkeiAsia,2024-02-14 19:52:32+00:00,feb 14mining giant bhp group s iron ore operations in the state of western australia face a strike by freight train workers that is set to start friday,0.0,1,3,Bullish,negative
Tiago Guitián Reis,Tiagogreis,2024-02-14 17:10:44+00:00,feb 14maiores empresas em valor de mercado de cada segmento auto tesla 580 bi a rea ryanair 31 bi aircraft airbus 128 bi en el trica nextera 114 bi qu mica linde 202 bi minera o bhp group 150 bi petr leo saudi aramco show more,39.0,95,944,Bullish,neutral
TimBukOne,TimBukOne,2024-02-14 06:01:17+00:00,feb 14 jse trading stats 13 02 2024 redefineproperties naspers bhpgroup fortressreit nepirockcastle anheuserbusch,0.0,1,0,Bullish,neutral
CommSec,CommSec,2024-02-14 01:17:30+00:00,feb 14heavyweight miners fell 1 8 in their biggest intraday drop since november 14 bhp group bhp rio tinto rio and fortescue fmg dropped between 1 and 2 7,0.0,0,4,Bullish,negative
dividendc2,dividendc2,2024-02-13 19:28:42+00:00,feb 13las 8 mejores compa as del sector materiales 1 lin linde plc 2 ai air liquide 3 bhp bhp group ltd 4 crh crh public limited 5 apd air products and chemicals 6 shw sherwin williams 7 nue nucor corporation 8 rio rio tinto plc,0.0,3,22,Bullish,neutral
Climate Claims Watch,CClaimsWatch,2024-02-13 16:45:04+00:00,feb 13 riotinto and bhpgroup have announced a pilot green iron project to reduce emissions for steelmakers relying on australian iron ore the first pilot electric smelting furnace will be built in australia potentially starting in 2027,0.0,0,0,Bullish,positive
ChemAnalyst,Chemanalysts,2024-02-13 06:49:20+00:00,feb 13bhp group s pilbara operations in western australia have been thrust into the spotlight as train drivers take a decisive step towards securing better employment conditions bhp bhpgroup pilbaraironoreindustry,0.0,0,1,Bullish,positive
TimBukOne,TimBukOne,2024-02-13 06:01:13+00:00,feb 13 jse trading stats 12 02 2024 redefineproperties naspers bhpgroup sibanyestillwater shoprite anheuserbusch,0.0,0,1,Bullish,neutral
CommSec,CommSec,2024-02-13 01:02:10+00:00,feb 13among gainers mining stocks rose 0 7 bhp group bhp climbed 0 5 while fortescue fmg was up 0 4,0.0,0,1,Bullish,positive
Metal Expert,MetalExpert,2024-02-12 19:18:43+00:00,feb 12rio tinto bhp group bluescope steel join forces to develop low co2 steel production australia riotinto bhp bluescope steel greensteel production technologies decarbonisation environment co2 emissions carbonneutral,1.0,2,1,Bullish,neutral
ProTradeInvestor,ProTradeIdeas,2024-02-12 13:22:59+00:00,feb 12sell bhp group bhp for a 4 70 loss time to buy arch resources inc class a arch nifty sensex finnifty giftnifty nifty50 intraday hedgefunds ipoalert multibagger breakoutstocks banknifty niftyoptions bankniftyoptions intradaytrading trading,0.0,0,1,Bearish,neutral
Reuters,Reuters,2024-02-10 08:10:00+00:00,feb 10iron ore producers rio tinto and bhp group are partnering with bluescope steel on a green iron project to cut emissions for steelmakers globally if successful this would be the first partnership between the two global miners on a downstream project,9.0,6,24,Bullish,positive
TimBukOne,TimBukOne,2024-02-10 06:04:13+00:00,feb 10 jse trading stats 09 02 2024 redefineproperties naspers bhpgroup growthpoint firstrand anheuserbusch,0.0,0,0,Bullish,neutral
Reuters,Reuters,2024-02-10 04:10:00+00:00,feb 10rio tinto and bhp group plan to collaborate with bluescope steel on a pilot project aimed at decarbonizing steelmaking the project could be commissioned as early as 2027,4.0,4,21,Bullish,positive
Reuters Business,ReutersBiz,2024-02-09 20:30:00+00:00,feb 9iron ore producers rio tinto and bhp group are partnering with bluescope steel on a green iron project to cut emissions for steelmakers globally if successful this would be the first partnership between the two global miners on a downstream project,2.0,2,5,Bullish,positive
Lutessia IA,Lutessia_IA,2024-02-09 20:20:09+00:00,feb 9 bhp bhpgroup 1h la tendance baissi re de fond sur cette unit de temps est tr s forte pour bhp group ltd mais le court terme montre quelques signes,0.0,0,0,Bullish,neutral
Reuters,Reuters,2024-02-09 20:10:00+00:00,feb 9mining rivals rio tinto and bhp group joined with australia s largest steelmaker to announce a pilot green iron project to help cut emissions for steelmakers around the globe who rely on australian iron ore,2.0,3,6,Bullish,positive
CommSec,CommSec,2024-02-07 00:49:32+00:00,feb 7on the local bourse miners led gains with a 1 5 jump set for their best day since jan 25 if trend holds shares of sector majors bhp group bhp and fortescue fmg were up 1 2 and 1 9 respectively,0.0,1,1,Bullish,positive
TimBukOne,TimBukOne,2024-02-06 06:01:18+00:00,feb 6 jse trading stats 05 02 2024 kiboenergy naspers bhpgroup redefineproperties capitec anheuserbusch,0.0,1,3,Bullish,neutral
CommSec,CommSec,2024-02-06 00:14:24+00:00,feb 6the heavyweight metals and mining index fell 1 4 set for its lowest close since january 22 as iron ore futures were under pressure bhp group bhp and rio tinto rio traded 1 1 and 0 6 lower respectively,0.0,1,1,Bullish,negative
buysellsignals,selltipsdotcom,2024-02-05 15:58:33+00:00,feb 5bhp group bhp gbx2 371 50 accelerates decline gbx37 50 1 6,0.0,0,0,Bullish,negative
QUATRO International Inc.,QuatroInc,2024-02-05 12:32:44+00:00,feb 5just 18 months ago bhp group the world s largest mining company was making significant moves in the nickel market signing a deal with tesla to supply the crucial material for electric vehicles australia batterymetals bhp criticalminerals,1.0,0,1,Bullish,positive
CommSec,CommSec,2024-02-05 01:19:03+00:00,feb 5shares of top miners bhp group bhp and rio tinto rio slip 2 3 and 2 1 lower respectively iron ore behemoth fortescue fmg slumps 2 5 set for worst day in 1 month,0.0,2,5,Bullish,negative
CommSec,CommSec,2024-02-05 00:25:01+00:00,feb 5shares of the country s top miners bhp group bhp and rio tinto rio traded 2 and 1 7 lower respectively,0.0,2,4,Bullish,negative
Ganga News English,ganganewsen,2024-02-04 14:21:30+00:00,feb 4the nickel market once considered a key pillar of growth for major mining companies like bhp group is now in a state of chaos nickelmarket bhpgroup supplyglut electricvehicles,1.0,0,0,Bullish,negative
TimBukOne,TimBukOne,2024-02-03 06:04:13+00:00,feb 3 jse trading stats 02 02 2024 growthpoint goldfields bhpgroup firstrand naspers anheuserbusch,0.0,0,0,Bullish,neutral
Clinton Weier,ClintonWei45279,2024-02-03 05:17:13+00:00,feb 3a potential cup and handle in the making on a weekly chart for bhp group reasonable gains to be made if it comes off,0.0,0,3,Bullish,positive
TBOSolutions,TBOSolutions,2024-02-02 06:45:09+00:00,feb 2for info about jsebhg bhpgroup and all these reports download the free investors daily excel from,0.0,0,0,Bullish,neutral
TimBukOne,TimBukOne,2024-02-02 06:02:15+00:00,feb 2 jse trading stats 01 02 2024 growthpoint goldfields bhpgroup redefineproperties naspers anheuserbusch,1.0,1,0,Bullish,neutral
CommSec,CommSec,2024-02-02 01:34:22+00:00,feb 2mining stocks were up as much as 1 3 to their highest level since january 12 heavyweight miners bhp group bhp rio tinto rio and fortescue fmg gained between 0 7 and 1 3,0.0,1,1,Bullish,positive
ZoomStocks Markets,ZSMarkets,2024-02-01 13:30:18+00:00,feb 1 europe stocks on the move today uk media stocks gain as wilmington divests its mortality data business ascential 1 relx 0 6 mining stocks emerg as the top losing sectors for the day show more,2.0,1,0,Bearish,negative
CommSec,CommSec,2024-02-01 01:36:04+00:00,feb 1heavyweight miners bhp group bhp rio tinto rio and fortescue fmg lost between 0 5 and 0 7,0.0,1,4,Bullish,negative
BROKSTOCK,brokstock,2024-01-30 13:38:09+00:00,jan 30brokstock s picks for this week jse bhp group ltd mondi plc firstrand ltd nyse goldman sachs group inc cvs health corp show more,0.0,0,3,Bullish,neutral
TimBukOne,TimBukOne,2024-01-30 06:03:16+00:00,jan 30 jse trading stats 29 01 2024 sacorporaterealestate naspers bhpgroup redefineproperties goldfields anheuserbusch,0.0,1,0,Bullish,neutral
Simon Brown,SimonPB,2024-01-29 05:55:51+00:00,jan 29we also touch on bhp group dis chem,0.0,0,4,Bullish,neutral
CommSec,CommSec,2024-01-29 02:00:00+00:00,jan 29heavyweight mining stocks fell 0 9 with sector major bhp group bhp losing 1 6 gold stocks fell as much as 1 9,0.0,1,1,Bullish,negative
David N,ni17540437,2024-01-28 11:17:33+00:00,jan 28 hfel henerson far east income 11 63 yield top holdings taiwan semiconductor manufacturing samsung electronics bhp group vinacapital vietnam opportunity fund bharat petroleum samsonite international rio tinto macquarie korea infrastructure fund macquarie group mediatek,0.0,0,5,Bullish,neutral
TimBukOne,TimBukOne,2024-01-27 06:01:13+00:00,jan 27 jse trading stats 26 01 2024 dischem bhpgroup growthpoint naspers anheuserbusch,0.0,0,0,Bullish,neutral
TimBukOne Candlesticks,TimBukOneCandle,2024-01-26 22:03:17+00:00,jan 26 bhpgroup jsebhg search,0.0,0,0,Bullish,neutral
IniAfrica,IniAfrica_News,2024-01-26 16:13:39+00:00,jan 26bhp group faces substantial collective moral damages following brazilian federal court decision iniafricanews,0.0,0,0,Bullish,negative
Diario La República,larepublica_co,2024-01-26 16:01:36+00:00,jan 26bhp group dijo que revisar a una decisi n del tribunal federal de brasil en relaci n con el colapso en 2015 de la presa de fundao propiedad de samarco su empresa conjunta con vale,0.0,0,0,Bullish,positive
Edson Ribeiro de Rothschild,Eddie_Poker,2024-01-26 12:04:23+00:00,jan 26bhp group revisar millonario fallo por rotura de presa en brasil,0.0,0,0,Bullish,neutral
QUATRO International Inc.,QuatroInc,2024-01-26 11:47:36+00:00,jan 26mining giant bhp group has altered its shipping routes to europe diverting shipments from asia away from the red sea due to the increased threat of houthi attacks in the region australia bhp export geopolitics mining redsea,0.0,0,0,Bullish,negative
Reuters Energy and Commodities,ReutersCommods,2024-01-26 11:37:51+00:00,jan 26bhp group to review court decision on 31 53 bln fundao dam claim,0.0,0,1,Bullish,negative
TimBukOne SENS,TimBukOneSENS,2024-01-26 11:36:19+00:00,jan 26 bhpgroup jsebhg sens pdf,0.0,0,0,Bullish,neutral
Dam News,damnews_en,2024-01-26 09:40:34+00:00,jan 26 automatedbhp group to review court decision on 31 53 billion fundao dam claim 1470 100 3 wmbd damnews dam,0.0,0,0,Bullish,neutral
Dam News,damnews_en,2024-01-26 08:23:37+00:00,jan 26 automatedbhp group s brazil unit to review court decision on 31 53 bln fundao dam claim nasdaq damnews dam,0.0,0,0,Bullish,negative
The Dude,Redpanda73,2024-01-26 07:51:57+00:00,jan 26 bhp bhp group media reports bhp vale to pay 9 7b for dam failure in brazil case ongoing nothing settled as of yet bhp 1 5 in aus,0.0,0,0,Bullish,negative
NM1,AimforProfit,2024-01-26 07:03:16+00:00,jan 26 bhp bhp group limited response to media commentary regarding samarco bhp bhp voxmarkets investing shares rns via voxmarkets,0.0,0,0,Bullish,neutral
TimBukOne,TimBukOne,2024-01-26 06:01:19+00:00,jan 26 jse trading stats 25 01 2024 tsogosun naspers bhpgroup firstrand anheuserbusch,0.0,0,0,Bullish,neutral
Rehmanullah,Rehman3214,2024-01-26 03:04:16+00:00,jan 26bhp group and vale ordered to pay 15bn in damages for 2015 brazil dam collapse mining companies and their joint venture samarco ordered by brazilian judge to pay au 14 7bn over disaster that killed 19 people sunrisewithadeel,0.0,0,1,Bullish,negative
News That Matter,jay1stnewyorker,2024-01-26 02:29:22+00:00,jan 26australian bhp group says almost all its ships diverted from red sea,0.0,0,0,Bullish,neutral
Gwen Anderson,NewsondaBrain,2024-01-26 00:46:11+00:00,jan 26 bhp group routes rerouted as red sea security concerns escalate short via youtube,0.0,0,0,Bearish,negative
Gwen Anderson,NewsondaBrain,2024-01-26 00:40:39+00:00,jan 26 bhp group joins shift in shipping routes amid rising houthi threats sh via youtube,0.0,0,0,Bearish,positive
Kayhan Life,KayhanLife,2024-01-25 20:15:36+00:00,jan 25australian mining giant bhp group said that the red sea disruptions are forcing some of its freight service providers to take alternative routes such as africa s cape of good hope,0.0,1,5,Bullish,negative
Martino Loiacono,martinoloiacono,2024-01-25 18:23:59+00:00,jan 25l iran starebbe inviando armi sempre pi potenti e sofisticate agli houthi nel frattempo dopo shell e qatar energy anche bhp group ha interrotto le spedizioni che transitavano dal mar rosso il traffico marittimo dall asia all europa passa sempre pi dal capo di buona show more,2.0,0,13,Bullish,neutral
Kyle Anzalone,KyleAnzalone_,2024-01-25 18:23:01+00:00,jan 25more shipping companies announce they will avoid red sea business insider reports australia based mining titan bhp group is the latest player to redirect the majority of its shipments from asia to europe avoiding the red sea route this move came right after similar efforts show more,1.0,5,8,Bullish,positive
ReportAcero,ReportAcero,2024-01-25 18:19:35+00:00,jan 25aleja bhp group nevi s de asia a europa lejos del mar rojo,0.0,0,0,Bullish,neutral
The Times Of India,timesofindia,2024-01-25 14:40:00+00:00,jan 25bhp group diverts shipments from asia to europe amid red sea trade disruptions,0.0,3,17,Bullish,negative
Tracy (𝒞𝒽𝒾 ),chigrl,2024-01-25 11:04:05+00:00,jan 25 bhp mining giant bhp group is diverting almost all of its shipments from asia to europe away from the red sea according to people familiar with the matter the latest sign of how houthi attacks in the region have upended global trade,2.0,5,37,Bullish,negative
drdivine,drdivine,2024-01-25 10:29:29+00:00,jan 25live update australian bhp group says almost all its ships diverted from red sea via timesofisrael,0.0,0,0,Bullish,neutral
ToI ALERTS,TOIAlerts,2024-01-25 09:31:37+00:00,jan 25live update australian bhp group says almost all its ships diverted from red sea,1.0,10,11,Bullish,neutral
Talha Bhatti,talhathebhatti,2024-01-25 08:46:51+00:00,jan 25replying to spectatorindex,0.0,0,0,Bullish,neutral
The Jerusalem Post,Jerusalem_Post,2024-01-25 08:45:18+00:00,jan 25australian mining giant bhp group is diverting almost all of its shipments from asia to europe away from the red sea the wall street journal reported on thursday,6.0,10,13,Bullish,negative
Shehan R,ShehanR2,2024-01-25 08:36:52+00:00,jan 25mining giant bhp group is diverting almost all of its shipments from asia to europe away from the red sea according to wsj sources the decision follows similar moves by companies including shell bp and qatar energy,0.0,0,2,Bullish,negative
AInvest Wire,Ainvest_Wire,2024-01-25 08:24:44+00:00,jan 25bhp group suspends shipping via red sea wsj ainvest ainvest wire world precious strategy view more,0.0,0,0,Bearish,negative
ZoomStocks Markets,ZSMarkets,2024-01-25 07:22:06+00:00,jan 25 australia stocks on the move today investment companies gains as gqgpartners revises earnings estimate netwealth group 1 5 perpetual 0 2 mining stocks lead the gains amongst sectors bhpgroup 1 5 riotinto 2 8 show more,1.0,1,0,Bullish,positive
TimBukOne,TimBukOne,2024-01-25 06:05:20+00:00,jan 25 jse trading stats 24 01 2024 rmb naspers bhpgroup redefineproperties prosus anheuserbusch,0.0,2,3,Bullish,neutral
Sharetrackin Media,SharetrackinM,2024-01-24 07:58:08+00:00,jan 24with an amazing performance from bhp group limited we will pop the champagne and toss the confetti with all the investors who had the wisdom to invest snap the link and book your first one on one session to see how you can celebrate with us,1.0,0,0,Bearish,positive
PenkeTrading.com,PenkeTrading,2024-01-23 09:58:23+00:00,jan 23i found you an oversold rsi relative strength index on the daily chart of bhp group limited is that bullish or bearish bhp bhp rsi oversold nyse,0.0,0,0,Bullish,negative
TimBukOne,TimBukOne,2024-01-23 06:01:18+00:00,jan 23 jse trading stats 22 01 2024 redefineproperties naspers bhpgroup rmb firstrand anheuserbusch,0.0,0,0,Bullish,neutral
buysellsignals,selltipsdotcom,2024-01-22 14:54:50+00:00,jan 22bhp group bhp gbx2 346 50 drops to three month low gbx13 50 0 6,0.0,0,0,Bearish,negative
buysellsignals,selltipsdotcom,2024-01-22 13:38:00+00:00,jan 22bhp group bhp gbx2 354 50 in 6th consecutive fall gbx5 50 0 2,0.0,0,0,Bearish,negative
StockWatchWeekly,SWatchWeeklyCom,2024-01-22 05:00:09+00:00,jan 22 bhp group ltd asx bhp share price has risen since the start of 2024 find out more about the latest stock market trends stockstowatch stockmarket,0.0,0,0,Bullish,neutral
megadesirestuff,megadesirestuff,2024-01-21 04:51:04+00:00,jan 21breaking news alert the world s largest diamond mining company bhp group ltd has announced plans to sell its stakes in two australian coal mines due to climate change concerns the move comes just weeks before the un climate change conference cop27,0.0,0,0,Bullish,negative
TimBukOne,TimBukOne,2024-01-20 06:00:37+00:00,jan 20 jse trading stats 19 01 2024 firstrand bhpgroup redefineproperties naspers anheuserbuschinbev,1.0,0,0,Bullish,neutral
TimBukOne Candlesticks,TimBukOneCandle,2024-01-19 22:07:36+00:00,jan 19 bhpgroup jsebhg search,0.0,0,0,Bullish,neutral
CentralCharts EN,CentralChartsEN,2024-01-19 20:35:26+00:00,jan 19 bhp bhpgroup 1h with a strongly bearish trend the price of bhp group ltd is trying to inflate a little while more or less stagnating in the short term is londinia ia,0.0,0,0,Bullish,negative
Londinia IA,Londinia_IA,2024-01-19 20:35:26+00:00,jan 19 bhp bhpgroup 1h with a strongly bearish trend the price of bhp group ltd is trying to inflate a little while more or less stagnating in the short term is the price,0.0,0,0,Bullish,negative
UniversidadxClima,UniversidadxC,2024-01-19 13:35:29+00:00,jan 19replying to universidadxc,1.0,1,0,Bullish,neutral
